Time(sentisec);X_A(m);Y_A(m);X_M(m);Y_M(m);X_B(m);Y_B(m);X_C(m);Y_C(m);X_D(m);Y_D(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m);X_L(m);Y_L(m)
3080020.0;3006.5543;1893.9577;3010.9154;1906.5881;3016.0673;1901.4047;3009.9273;1907.2095;3000.8029;1854.0163;2996.0679;1874.6701;3016.3185;1900.5633;3016.1348;1900.8391;3010.701;1897.0918;3015.3341;1899.3464
3080040.0;3008.6805;1892.9729;3013.2502;1905.9145;3018.2083;1900.5529;3012.3008;1906.6;3000.7421;1854.1049;2994.3495;1873.6057;3018.5101;1899.5356;3018.3199;1899.8313;3012.9352;1896.3444;3017.1948;1898.4513
3080060.0;3010.6931;1891.9247;3015.5466;1904.9976;3020.2795;1899.4665;3014.6074;1905.705;3000.6763;1854.1667;2992.712;1872.2935;3020.6163;1898.276;3020.448;1898.6396;3015.0332;1895.397;3018.6766;1897.32
3080080.0;3012.5905;1890.8936;3017.7865;1903.8373;3022.2737;1898.1634;3016.8223;1904.5243;3000.6172;1854.2001;2991.1709;1870.7589;3022.6218;1896.799;3022.5117;1897.2957;3016.9791;1894.2692;3019.6269;1895.9727
3080100.0;3014.3929;1889.9464;3019.9524;1902.4482;3024.1815;1896.6625;3018.9237;1903.0678;3000.5727;1854.2087;2989.7482;1869.0249;3024.5156;1895.1373;3024.5028;1895.8231;3018.7741;1892.9717;3019.989;1894.4561
3080120.0;3016.1291;1889.1281;3022.0271;1900.8563;3025.9869;1894.9852;3020.8949;1901.3602;3000.5427;1854.1968;2988.4695;1867.1157;3026.2901;1893.3241;3026.4064;1894.2262;3020.4319;1891.5055;3019.8397;1892.8295
3080140.0;3017.824;1888.4554;3023.9923;1899.0886;3027.67;1893.1612;3022.7255;1899.4379;3000.5189;1854.1674;2987.3554;1865.0561;3027.9372;1891.3806;3028.2011;1892.494;3021.9624;1889.8675;3019.3424;1891.1454
3080160.0;3019.4939;1887.9127;3025.8282;1897.1633;3029.2145;1891.2291;3024.4115;1897.342;3000.4911;1854.1259;2986.4132;1862.8699;3029.4459;1889.3165;3029.8617;1890.6155;3023.3572;1888.0625;3018.6601;1889.4372
3080180.0;3021.1452;1887.465;3027.515;1895.092;3030.6103;1889.2231;3025.9528;1895.1076;3000.4531;1854.0852;2985.6372;1860.5797;3030.8026;1887.1393;3031.3659;1888.5921;3024.5895;1886.1005;3017.9011;1887.7211
3080200.0;3022.7732;1887.0778;3029.0358;1892.8853;3031.8497;1887.1612;3027.3479;1892.761;3000.4081;1854.0649;2985.0183;1858.2076;3031.9924;1884.8613;3032.6947;1886.4394;3025.6288;1883.9894;3017.1173;1886.0029
3080220.0;3024.3575;1886.7361;3030.3786;1890.5556;3032.9215;1885.039;3028.5884;1890.3206;3000.3674;1854.084;2984.5566;1855.7751;3033.0025;1882.5008;3033.8308;1884.1792;3026.4548;1881.7345;3016.3273;1884.2846
3080240.0;3025.8644;1886.4465;3031.5363;1888.1167;3033.8092;1882.8395;3029.6612;1887.8049;3000.344;1854.1494;2984.2652;1853.2985;3033.8246;1880.076;3034.7561;1881.8329;3027.0633;1879.3413;3015.5372;1882.5663
3080260.0;3027.2592;1886.2242;3032.5045;1885.5825;3034.4985;1880.5502;3030.5547;1885.2358;3000.3451;1854.2504;2984.1587;1850.7877;3034.4557;1877.6024;3035.454;1879.4183;3027.467;1876.8247;3014.7472;1880.848
3080280.0;3028.5242;1886.0763;3033.279;1882.9687;3034.9829;1878.1737;3031.2664;1882.6379;3000.3688;1854.3626;2984.2401;1848.2488;3034.8968;1875.0934;3035.9153;1876.9551;3027.6972;1874.2171;3013.9572;1879.1297
3080300.0;3029.666;1885.9941;3033.8552;1880.2957;3035.2664;1875.728;3031.8018;1880.0331;3000.4067;1854.4599;2984.5019;1845.6896;3035.1502;1872.5655;3036.1403;1874.4711;3027.7967;1871.5746;3013.1672;1877.4114
3080320.0;3030.703;1885.9568;3034.2286;1877.5873;3035.3598;1873.2377;3032.1694;1877.4367;3000.4482;1854.5251;2984.9389;1843.1249;3035.2165;1870.0395;3036.1353;1872.0009;3027.8021;1868.9636;3012.3772;1875.6931
3080340.0;3031.6401;1885.9198;3034.3941;1874.8671;3035.2757;1870.7267;3032.3749;1874.8585;3000.4854;1854.5534;2985.5547;1840.5775;3035.0956;1867.5382;3035.9061;1869.5757;3027.7204;1866.4315;3011.5872;1873.9748
3080360.0;3032.4611;1885.8037;3034.3407;1872.1548;3035.0244;1868.2155;3032.4203;1872.3063;3000.5156;1854.5489;2986.3538;1838.0767;3034.7869;1865.0803;3035.458;1867.2154;3027.525;1863.9849;3010.7971;1872.2565
3080380.0;3033.1089;1885.4329;3034.0508;1869.468;3034.6094;1865.7219;3032.3031;1869.7881;3000.542;1854.5194;2987.3318;1835.6519;3034.2893;1862.6769;3034.8005;1864.9267;3027.1741;1861.6052;3010.0071;1870.5381
3080400.0;3033.4572;1884.49;3033.5076;1866.8286;3034.0245;1863.2633;3032.0158;1867.3118;3000.5712;1854.4728;2988.4716;1833.3214;3033.5996;1860.3343;3033.9459;1862.7091;3026.6372;1859.2815;3009.2171;1868.8198
3080420.0;3033.3107;1882.5717;3032.7062;1864.2644;3033.2553;1860.8573;3031.5454;1864.8852;3000.6107;1854.4132;2989.7506;1831.0865;3032.7114;1858.0579;3032.9026;1860.5614;3025.9007;1857.0275;3008.4271;1867.1015
3080440.0;3032.4816;1879.3976;3031.6561;1861.806;3032.2854;1858.523;3030.8771;1862.518;3000.6695;1854.3367;2991.1478;1828.9354;3031.6203;1855.8567;3031.6703;1858.4879;3024.957;1854.8711;3007.6371;1865.3832
3080460.0;3030.9164;1875.0423;3030.3708;1859.4784;3031.1039;1856.2804;3029.999;1860.2229;3000.7583;1854.2348;2992.6486;1826.8579;3030.3291;1853.7442;3030.2465;1856.4992;3023.7957;1852.8353;3006.8471;1863.6649
3080480.0;3028.7508;1869.9681;3028.8621;1857.2938;3029.7107;1854.1501;3028.909;1858.0142;3000.8818;1854.1039;2994.2486;1824.8549;3028.8501;1851.7352;3028.6357;1854.6093;3022.414;1850.9249;3006.057;1861.9466
3080500.0;3026.2281;1864.7925;3027.1434;1855.2484;3028.1174;1852.1504;3027.6146;1855.9029;3001.0291;1853.953;2995.9512;1822.9386;3027.2024;1849.8406;3026.8546;1852.8322;3020.8378;1849.1244;3005.267;1860.2283
3080520.0;3023.5734;1860.0087;3025.2364;1853.3265;3026.3457;1850.2907;3026.1308;1853.894;3001.1728;1853.8033;2997.7644;1821.1245;3025.4068;1848.0655;3024.9282;1851.1782;3019.1251;1847.4048;3004.477;1858.51
3080540.0;3020.9298;1855.8668;3023.1714;1851.5097;3024.4233;1848.5665;3024.4757;1851.9863;3001.2854;1853.6773;2999.6945;1819.4287;3023.4836;1846.4074;3022.8846;1849.6509;3017.3404;1845.7388;3003.687;1856.7917
3080560.0;3018.3636;1852.4172;3020.9816;1849.7833;3022.3806;1846.9582;3022.6689;1850.176;3001.3555;1853.5875;3001.7426;1817.8719;3021.4536;1844.8565;3020.7525;1848.2426;3015.5231;1844.1125;3002.897;1855.0734
3080580.0;3015.8941;1849.5972;3018.701;1848.1378;3020.2476;1845.4382;3020.7333;1848.4592;3001.3903;1853.533;3003.9026;1816.4846;3019.3405;1843.3967;3018.561;1846.9322;3013.6784;1842.5251;3002.107;1853.3551
3080600.0;3013.5193;1847.3015;3016.3658;1846.5657;3018.0536;1843.9792;3018.6956;1846.8308;3001.4052;1853.5042;3006.1639;1815.3035;3017.1712;1842.0091;3016.338;1845.6894;3011.7939;1840.9772;3001.3169;1851.6368
3080620.0;3011.2234;1845.4112;3014.0121;1845.0606;3015.8243;1842.5598;3016.5839;1845.2848;3001.4136;1853.4881;3008.5139;1814.3653;3014.9726;1840.6752;3014.1047;1844.4832;3009.8617;1839.4612;3000.5269;1849.9185
3080640.0;3008.9879;1843.829;3011.6664;1843.6216;3013.58;1841.1641;3014.4242;1843.815;3001.4254;1853.4732;3010.9357;1813.6998;3012.7662;1839.3776;3011.8724;1843.2908;3007.8863;1837.9604;2999.7369;1848.2002
3080660.0;3006.7804;1842.4961;3009.342;1842.2568;3011.3344;1839.7796;3012.2357;1842.4184;3001.4473;1853.4509;3013.4027;1813.3302;3010.5635;1838.1022;3009.6438;1842.1013;3005.8784;1836.4611;2998.9469;1846.4819
3080680.0;3004.545;1841.4119;3007.0419;1840.982;3009.0958;1838.3999;3010.0328;1841.0967;3001.4823;1853.4176;3015.8739;1813.2741;3008.367;1836.8467;3007.419;1840.9234;3003.8453;1834.9673;2998.1569;1844.7636
3080700.0;3002.2095;1840.6326;3004.7669;1839.8152;3006.8684;1837.0331;3007.8268;1839.8553;3001.5273;1853.3736;3018.2956;1813.5443;3006.1758;1835.6257;3005.2008;1839.7867;3001.7865;1833.5177;2997.3669;1843.0452
3080720.0;2999.7192;1840.2306;3002.5184;1838.7717;3004.6538;1835.7065;3005.6267;1838.701;3001.5751;1853.3197;3020.6087;1814.149;3003.9916;1834.4786;3002.9975;1838.7454;2999.6976;1832.1829;2996.5741;1841.3312
3080740.0;2997.0772;1840.2315;3000.2963;1837.8637;3002.4538;1834.4733;3003.4365;1837.6427;3001.6188;1853.2521;3022.7532;1815.0925;3001.8229;1833.4761;3000.8201;1837.8738;2997.5823;1831.0446;2995.771;1839.6342
3080760.0;2994.356;1840.5879;2998.0997;1837.1042;3000.2737;1833.4146;3001.2544;1836.6927;3001.6559;1853.1627;3024.6706;1816.3768;2999.6848;1832.7159;2998.679;1837.2468;2995.4604;1830.1688;2994.9368;1837.9909
3080780.0;2991.6587;1841.2112;2995.931;1836.5081;2998.1226;1832.6312;2999.077;1835.872;3001.6877;1853.0432;3026.3086;1817.9975;2997.5936;1832.2913;2996.5793;1836.9071;2993.3639;1829.5897;2994.0293;1836.4784
3080800.0;2989.0658;1842.0227;2993.7973;1836.0925;2996.0093;1832.2083;2996.906;1835.2112;3001.7143;1852.8876;3027.6297;1819.9333;2995.562;1832.2449;2994.5168;1836.8389;2991.3243;1829.3192;2992.9896;1835.2162
3080820.0;2986.611;1842.9715;2991.7089;1835.8786;2993.9407;1832.1706;2994.7516;1834.7496;3001.732;1852.6906;3028.6162;1822.132;2993.5989;1832.5498;2992.4811;1836.9831;2989.3641;1829.3617;2991.768;1834.3325
3080840.0;2984.2939;1844.0245;2989.6766;1835.8913;2991.9262;1832.4706;2992.6312;1834.5279;3001.736;1852.4463;3029.2698;1824.5092;2991.7144;1833.1395;2990.4655;1837.2839;2987.4953;1829.7126;2990.359;1833.9044
3080860.0;2982.1042;1845.1495;2987.7098;1836.152;2989.9837;1833.0301;2990.5668;1834.5789;3001.7251;1852.1546;3029.6047;1826.9676;2989.9242;1833.9542;2988.4788;1837.723;2985.7202;1830.3496;2988.8155;1833.9235
3080880.0;2980.0336;1846.3084;2985.8168;1836.6641;2988.1417;1833.7922;2988.5812;1834.9188;3001.7038;1851.831;3029.6411;1829.4237;2988.2445;1834.959;2986.5469;1838.3128;2984.0323;1831.2317;2987.2243;1834.3146
3080900.0;2978.0761;1847.4636;2984.0052;1837.4076;2986.434;1834.7395;2986.699;1835.5461;3001.6787;1851.5065;3029.4006;1831.8247;2986.6869;1836.1343;2984.707;1839.0715;2982.4238;1832.3151;2985.6713;1834.9894
3080920.0;2976.2282;1848.5904;2982.2873;1838.3528;2984.893;1835.8764;2984.9451;1836.4456;3001.6536;1851.2107;3028.9023;1834.1463;2985.2572;1837.4608;2983.0004;1840.0099;2980.8954;1833.5659;2984.2223;1835.888
3080940.0;2974.4915;1849.6925;2980.6885;1839.4806;2983.5441;1837.206;2983.3444;1837.5949;3001.628;1850.9563;3028.1622;1836.38;2983.9607;1838.9158;2981.4658;1841.1267;2979.4619;1834.9547;2982.9234;1836.9854
3080960.0;2972.8763;1850.8045;2979.2466;1840.7879;2982.4032;1838.7181;2981.9185;1838.9671;3001.6009;1850.7373;3027.1961;1838.5191;2982.805;1840.4767;2980.135;1842.412;2978.143;1836.4401;2981.8055;1838.2753
3080980.0;2971.402;1851.9737;2978.0007;1842.2749;2981.4764;1840.3902;2980.684;1840.5307;3001.5723;1850.54;3026.0237;1840.5524;2981.8009;1842.1227;2979.0293;1843.8454;2976.9563;1837.9705;2980.8868;1839.7476
3081000.0;2970.092;1853.2344;2976.9778;1843.9329;2980.7645;1842.1899;2979.6527;1842.2494;3001.5422;1850.3544;3024.6697;1842.4695;2980.9615;1843.8371;2978.1589;1845.4016;2975.9189;1839.5051;2980.1728;1841.3807
3081020.0;2968.9675;1854.5969;2976.1865;1845.7422;2980.2663;1844.0852;2978.8357;1844.0858;3001.5105;1850.1784;3023.1585;1844.266;2980.3025;1845.606;2977.5271;1847.0573;2975.056;1841.0337;2979.6624;1843.1431
3081040.0;2968.0429;1856.0509;2975.6206;1847.676;2979.9788;1846.051;2978.2457;1846.0058;3001.4772;1850.0152;3021.5064;1845.9393;2979.8402;1847.4178;2977.1325;1848.7906;2974.4026;1842.5768;2979.3506;1845.0032
3081060.0;2967.3239;1857.5789;2975.266;1849.7027;2979.8946;1848.0691;2977.8967;1847.9812;3001.4435;1849.8692;3019.717;1847.474;2979.5881;1849.2624;2976.9692;1850.5798;2973.9929;1844.1617;2979.2299;1846.9347
3081080.0;2966.8101;1859.1654;2975.1041;1851.7866;2980.0012;1850.1239;2977.7991;1849.9887;3001.4107;1849.7431;3017.7865;1848.8407;2979.552;1851.1305;2977.0291;1852.4026;2973.8512;1845.8066;2979.2887;1848.9156
3081100.0;2966.5008;1860.7986;2975.1137;1853.8926;2980.2834;1852.1985;2977.9559;1852.0075;3001.3791;1849.6368;3015.7171;1850.0143;2979.7302;1853.0115;2977.3048;1854.2415;2973.9829;1847.5192;2979.5103;1850.9274
3081120.0;2966.3998;1862.4674;2975.2765;1855.9943;2980.7262;1854.2755;2978.3581;1854.0165;3001.349;1849.5494;3013.5267;1850.9965;2980.1132;1854.8906;2977.7896;1856.0842;2974.3695;1849.2991;2979.8731;1852.955
3081140.0;2966.5116;1864.1584;2975.583;1858.0749;2981.3136;1856.3394;2978.9854;1855.9942;3001.3223;1849.4786;3011.2467;1851.8182;2980.6868;1856.7498;2978.4729;1857.9222;2974.9685;1851.1404;2980.3529;1854.9879
3081160.0;2966.8277;1865.8562;2976.0335;1860.1263;2982.0254;1858.3803;2979.8071;1857.9228;3001.3006;1849.4204;3008.9121;1852.5189;2981.4349;1858.5729;2979.3353;1859.7473;2975.7265;1853.0297;2980.9282;1857.0173
3081180.0;2967.3184;1867.5489;2976.6314;1862.1438;2982.8385;1860.3964;2980.7872;1859.795;3001.283;1849.3692;3006.5506;1853.1254;2982.3419;1860.3497;2980.3483;1861.5511;2976.598;1854.9455;2981.5864;1859.033
3081200.0;2967.936;1869.2309;2977.3736;1864.1227;2983.7311;1862.3899;2981.8906;1861.617;3001.2655;1849.3209;3004.1825;1853.6472;2983.3907;1862.0746;2981.4784;1863.327;2977.5542;1856.8589;2982.3268;1861.0207
3081220.0;2968.6357;1870.9018;2978.249;1866.0574;2984.6854;1864.3577;2983.0879;1863.4023;3001.2439;1849.2747;3001.8226;1854.0877;2984.5597;1863.7459;2982.6913;1865.0709;2978.5825;1858.7417;2983.1553;1862.9624
3081240.0;2969.3944;1872.5599;2979.2437;1867.9399;2985.6856;1866.2931;2984.3574;1865.1626;3001.2174;1849.2321;2999.4821;1854.4594;2985.8205;1865.365;2983.9545;1866.7808;2979.6804;1860.5781;2984.0753;1864.8402
3081260.0;2970.2119;1874.1966;2980.3455;1869.7626;2986.7159;1868.1946;2985.6821;1866.9016;3001.1879;1849.1956;2997.1659;1854.7872;2987.1423;1866.9374;2985.2392;1868.4586;2980.8462;1862.3692;2985.0813;1866.6414
3081280.0;2971.0935;1875.7961;2981.54;1871.526;2987.7606;1870.0737;2987.0453;1868.6162;3001.1576;1849.1687;2994.8741;1855.1047;2988.4977;1868.4716;2986.5201;1870.111;2982.0694;1864.1245;2986.1551;1868.3624
3081300.0;2972.0331;1877.342;2982.8021;1873.244;2988.8076;1871.9471;2988.4283;1870.3021;3001.1274;1849.1563;2992.6069;1855.4451;2989.8673;1869.9773;2987.7764;1871.7512;2983.3287;1865.8582;2987.2693;1870.0112
3081320.0;2973.0098;1878.8273;2984.0961;1874.9417;2989.8488;1873.8234;2989.8098;1871.9603;3001.0988;1849.159;2990.3703;1855.8367;2991.2364;1871.4623;2988.9939;1873.396;2984.6006;1867.5961;2988.3929;1871.6087
3081340.0;2974.0007;1880.259;2985.3857;1876.6425;2990.8787;1875.6998;2991.1675;1873.6;3001.0759;1849.1725;2988.1776;1856.3055;2992.5904;1872.9305;2990.1609;1875.0614;2985.8687;1869.3753;2989.5017;1873.1847
3081360.0;2974.9918;1881.6539;2986.6475;1878.3573;2991.8913;1877.5705;2992.4791;1875.2357;3001.0657;1849.1961;2986.0457;1856.8779;2993.9059;1874.3836;2991.2641;1876.7587;2987.1249;1871.2259;2990.5815;1874.7705
3081380.0;2975.9788;1883.0291;2987.8692;1880.0839;2992.8782;1879.4342;2993.7227;1876.8828;3001.0768;1849.2401;2983.9937;1857.5801;2995.1483;1875.8293;2992.284;1878.4935;2988.3593;1873.1452;2991.6231;1876.3917
3081400.0;2976.9629;1884.396;2989.039;1881.8173;2993.8262;1881.2958;2994.8777;1878.5539;3001.1185;1849.3165;2982.0413;1858.4322;2996.2735;1877.2867;2993.2018;1880.2654;2989.5559;1875.0999;2992.6106;1878.0649
3081420.0;2977.9458;1885.7603;2990.1274;1883.5599;2994.7176;1883.1622;2995.9262;1880.2595;3001.1982;1849.4188;2980.2078;1859.4437;2997.2366;1878.7842;2994.01;1882.0701;2990.6883;1877.0648;2993.5192;1879.7991
3081440.0;2978.928;1887.1239;2991.0802;1885.321;2995.5205;1885.0409;2996.8534;1882.0098;3001.3143;1849.5199;2978.5159;1860.6128;2998.0024;1880.3443;2994.7152;1883.9007;2991.7125;1879.0611;2994.3217;1881.5983
3081460.0;2979.9102;1888.4875;2991.8234;1887.1112;2996.1841;1886.9392;2997.6458;1883.8125;3001.4507;1849.5984;2976.9911;1861.9289;2998.5495;1881.9713;2995.3271;1885.7508;2992.569;1881.1481;2994.9941;1883.4635
3081480.0;2980.8924;1889.8511;2992.2872;1888.9349;2996.6459;1888.8619;2998.289;1885.6705;3001.5803;1849.662;2975.6567;1863.3758;2998.8666;1883.6497;2995.8442;1887.6177;2993.2038;1883.3716;2995.512;1885.3937
3081500.0;2981.8747;1891.2147;2992.4363;1890.7877;2996.8595;1890.8064;2998.7662;1887.5805;3001.6793;1849.7395;2974.5221;1864.9358;2998.947;1885.3531;2996.2499;1889.5031;2993.5963;1885.7128;2995.8477;1887.3854
3081520.0;2982.8569;1892.5783;2992.2886;1892.6559;2996.8243;1892.7626;2999.0599;1889.5339;3001.74;1849.8519;2973.5781;1866.594;2998.7886;1887.0551;2996.5178;1891.408;2993.7682;1888.0874;2995.973;1889.4274
3081540.0;2983.8244;1893.9385;2991.9025;1894.517;2996.588;1894.718;2999.1548;1891.5185;3001.7702;1850.0;2972.8025;1868.3394;2998.3974;1888.7367;2996.6195;1893.3288;2993.7581;1890.3937;2995.8682;1891.4973
3081560.0;2984.7375;1895.288;2991.3416;1896.3444;2996.2132;1896.665;2999.0406;1893.5193;3001.7838;1850.1709;2972.1734;1870.1627;2997.7887;1890.3891;2996.5314;1895.2542;2993.5864;1892.5628;2995.5258;1893.5625
3081580.0;2985.4899;1896.6073;2990.6418;1898.1153;2995.739;1898.6001;2998.7123;1895.5182;3001.793;1850.3516;2971.6755;1872.0515;2996.9827;1892.011;2996.2362;1897.1664;2993.2434;1894.5741;2994.9486;1895.59
3081600.0;2985.8722;1897.8629;2989.8079;1899.8176;2995.1664;1900.5151;2998.1704;1897.494;3001.8053;1850.5333;2971.2968;1873.9914;2996.0001;1893.6028;2995.7253;1899.0442;2992.7036;1896.4386;2994.1436;1897.5538
3081620.0;2985.6059;1899.0195;2988.8325;1901.4493;2994.4702;1902.3911;2997.4186;1899.4224;3001.824;1850.7094;2971.0175;1875.9669;2994.8619;1895.1636;2994.9988;1900.8642;2991.9455;1898.1723;2993.1174;1899.4369
3081640.0;2984.4854;1900.0711;2987.717;1903.0119;2993.6205;1904.2036;2996.4637;1901.2775;3001.8476;1850.8753;2970.8007;1877.9639;2993.5906;1896.6905;2994.0629;1902.6017;2990.9563;1899.7777;2991.876;1901.2296
3081660.0;2982.5498;1901.0614;2986.4741;1904.5041;2992.5971;1905.932;2995.3134;1903.0336;3001.8713;1851.0288;2970.5929;1879.9689;2992.2092;1898.1813;2992.9288;1904.2328;2989.7294;1901.2489;2990.4304;1902.9268
3081680.0;2980.1071;1902.0634;2985.1181;1905.92;2991.3912;1907.5623;2993.9773;1904.6703;3001.8906;1851.1697;2970.3369;1881.969;2990.7353;1899.6358;2991.611;1905.7363;2988.278;1902.5947;2988.8017;1904.526
3081700.0;2977.5546;1903.1294;2983.6574;1907.2505;2990.0072;1909.0846;2992.4678;1906.1766;3001.9045;1851.2995;2969.9883;1883.9494;2989.179;1901.0559;2990.1272;1907.0994;2986.6533;1903.8573;2987.0234;1906.0263
3081720.0;2975.1608;1904.2598;2982.0957;1908.4857;2988.4588;1910.4883;2990.8038;1907.551;3001.9161;1851.4193;2969.5245;1885.8911;2987.544;1902.4407;2988.498;1908.3218;2984.9367;1905.1023;2985.1353;1907.4278
3081740.0;2972.9894;1905.4169;2980.4363;1909.6156;2986.7669;1911.7607;2989.0109;1908.7966;3001.9302;1851.5293;2968.9371;1887.7748;2985.8312;1903.7833;2986.7449;1909.414;2983.1998;1906.3808;2983.1744;1908.7321
3081760.0;2970.9726;1906.5548;2978.6836;1910.6325;2984.9542;1912.8879;2987.1188;1909.9155;3001.951;1851.6294;2968.2204;1889.5883;2984.041;1905.0711;2984.8893;1910.3897;2981.469;1907.6994;2981.1672;1909.942
3081780.0;2969.0176;1907.6387;2976.8409;1911.5325;2983.0404;1913.8596;2985.1541;1910.9088;3001.9792;1851.7192;2967.364;1891.3299;2982.1754;1906.2888;2982.9497;1911.2595;2979.7269;1909.0229;2979.1276;1911.0598
3081800.0;2967.0607;1908.6469;2974.911;1912.3167;2981.0391;1914.6779;2983.135;1911.7807;3002.0143;1851.7957;2966.3551;1892.9993;2980.2394;1907.4235;2980.9409;1912.0309;2977.9414;1910.2993;2977.0586;1912.0876
3081820.0;2965.0567;1909.564;2972.8983;1912.9891;2978.961;1915.3651;2981.0694;1912.5413;3002.0562;1851.8539;2965.1808;1894.5839;2978.239;1908.4646;2978.8741;1912.7101;2976.0865;1911.4817;2974.958;1913.0271
3081840.0;2962.9782;1910.3835;2970.8098;1913.5539;2976.8151;1915.9585;2978.9592;1913.2051;3002.1052;1851.8915;2963.8326;1896.0589;2976.1764;1909.4005;2976.7594;1913.3026;2974.1488;1912.5381;2972.8207;1913.8769
3081860.0;2960.8136;1911.1044;2968.6535;1914.0133;2974.6103;1916.4935;2976.8045;1913.7849;3002.158;1851.9143;2962.3113;1897.3898;2974.0499;1910.2175;2974.6049;1913.8127;2972.1256;1913.4529;2970.6414;1914.6331
3081880.0;2958.5715;1911.7269;2966.4386;1914.3668;2972.3522;1916.9864;2974.6075;1914.2891;3002.2067;1851.936;2960.6317;1898.5409;2971.8589;1910.9042;2972.4149;1914.2439;2970.0215;1914.2188;2968.4149;1915.2934
3081900.0;2956.2741;1912.2465;2964.1771;1914.6115;2970.0423;1917.4293;2972.3714;1914.722;3002.2424;1851.9681;2958.817;1899.4819;2969.6096;1911.4581;2970.1892;1914.5971;2967.8447;1914.8331;2966.136;1915.8627
3081920.0;2953.9449;1912.6528;2961.8857;1914.7457;2967.68;1917.7986;2970.1;1915.088;3002.2602;1852.0101;2956.8887;1900.2012;2967.3156;1911.8886;2967.9256;1914.8679;2965.6032;1915.2948;2963.8036;1916.3513
3081940.0;2951.6009;1912.9279;2959.5828;1914.7705;2965.2685;1918.0662;2967.7954;1915.3901;3002.2599;1852.0498;2954.8598;1900.7135;2964.9922;1912.2099;2965.6232;1915.0475;2963.3041;1915.6089;2961.4236;1916.7672
3081960.0;2949.2533;1913.0517;2957.2826;1914.6923;2962.8161;1918.2076;2965.459;1915.6271;3002.245;1852.073;2952.7392;1901.0474;2962.6499;1912.4333;2963.2851;1915.1283;2960.9569;1915.7901;2959.0075;1917.1063
3081980.0;2946.9073;1913.0069;2954.9904;1914.5165;2960.3334;1918.2079;2963.0915;1915.79;3002.2204;1852.0762;2950.5421;1901.219;2960.2926;1912.5643;2960.9164;1915.1081;2958.5723;1915.8554;2956.5699;1917.3504
3082000.0;2944.5654;1912.7836;2952.7068;1914.2379;2957.8287;1918.0634;2960.6943;1915.8635;3002.1907;1852.0693;2948.2955;1901.2171;2957.9203;1912.6021;2958.5243;1914.986;2956.1564;1915.8049;2954.1254;1917.4721
3082020.0;2942.235;1912.3766;2950.4353;1913.8367;2955.3083;1917.7784;2958.2712;1915.8289;3002.1581;1852.0683;2946.0327;1901.013;2955.5342;1912.5369;2956.1159;1914.7541;2953.7063;1915.6034;2951.6875;1917.4427
3082040.0;2939.9308;1911.7726;2948.188;1913.2817;2952.7799;1917.355;2955.8306;1915.6654;3002.1221;1852.0835;2943.785;1900.5797;2953.1411;1912.345;2953.6967;1914.3937;2951.2139;1915.1764;2949.2664;1917.2381
3082060.0;2937.6741;1910.9461;2945.9839;1912.5413;2950.2526;1916.7828;2953.3875;1915.3456;3002.0811;1852.1136;2941.5763;1899.9028;2950.7511;1911.9872;2951.2731;1913.8737;2948.6789;1914.4398;2946.8692;1916.8366
3082080.0;2935.4871;1909.8723;2943.8437;1911.59;2947.7352;1916.0347;2950.9622;1914.8353;3002.0366;1852.148;2939.4235;1898.9797;2948.3771;1911.419;2948.8568;1913.1556;2946.1161;1913.3269;2944.5033;1916.2152
3082100.0;2933.388;1908.5426;2941.7866;1910.4075;2945.2367;1915.0729;2948.5786;1914.0976;3001.9937;1852.1752;2937.3403;1897.8136;2946.0351;1910.6051;2946.468;1912.2012;2943.5484;1911.79;2942.1826;1915.3487
3082120.0;2931.3894;1906.9732;2939.8294;1908.977;2942.77;1913.8603;2946.2618;1913.102;3001.9583;1852.1874;2935.3413;1896.4131;2943.7447;1909.5311;2944.1341;1910.9839;2940.9969;1909.8021;2939.9291;1914.2147
3082140.0;2929.4955;1905.2067;2937.9855;1907.29;2940.3555;1912.3724;2944.0383;1911.8279;3001.9339;1852.1798;2933.4422;1894.7907;2941.5291;1908.2017;2941.8855;1909.4929;2938.4838;1907.3883;2937.7682;1912.8023
3082160.0;2927.7056;1903.2977;2936.2643;1905.3547;2938.0215;1910.6037;2941.9344;1910.2656;3001.92;1852.1483;2931.6598;1892.9614;2939.411;1906.6308;2939.7514;1907.7319;2936.0435;1904.6665;2935.722;1911.115
3082180.0;2926.0233;1901.2855;2934.6706;1903.1971;2935.8015;1908.567;2939.9729;1908.4177;3001.9135;1852.0906;2930.0113;1890.9397;2937.4114;1904.8311;2937.7589;1905.7174;2933.7236;1901.8279;2933.8055;1909.1693
3082200.0;2924.4639;1899.1676;2933.2072;1900.8492;2933.7288;1906.2883;2938.1695;1906.3016;3001.9111;1852.0094;2928.5172;1888.74;2935.5499;1902.8117;2935.931;1903.4773;2931.5657;1899.042;2932.0287;1906.9872
3082220.0;2923.0491;1896.9046;2931.8768;1898.3377;2931.8276;1903.7985;2936.5325;1903.9488;3001.9104;1851.9149;2927.2017;1886.3777;2933.8425;1900.5807;2934.2839;1901.0468;2929.5851;1896.3726;2930.3996;1904.5886
