Time(sentisec);X_A(m);Y_A(m);X_M(m);Y_M(m);X_B(m);Y_B(m);X_C(m);Y_C(m);X_D(m);Y_D(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m);X_L(m);Y_L(m)
5735800.0;2975.1353;1812.9209;2972.7584;1818.0068;2968.4346;1814.7721;2964.8767;1817.6256;2972.9919;1813.8673;2973.4296;1816.9682;2970.0617;1819.36;2966.0731;1816.2951;2964.5386;1815.8897;2968.7801;1818.4377
5735820.0;2976.3667;1810.4808;2974.6135;1815.6177;2970.1839;1812.2379;2966.5676;1815.0159;2974.8579;1812.2943;2975.2467;1814.7853;2971.7628;1816.7625;2967.7163;1813.5027;2966.3864;1813.215;2970.6054;1815.8222
5735840.0;2977.6698;1808.1955;2976.605;1813.4026;2972.1178;1809.9098;2968.4502;1812.5948;2976.876;1810.7906;2977.1945;1812.7729;2973.6097;1814.3158;2969.5635;1810.8768;2968.4492;1810.7266;2972.5753;1813.3547
5735860.0;2979.0922;1806.0756;2978.7264;1811.3928;2974.223;1807.8018;2970.5081;1810.371;2978.9576;1809.3176;2979.2504;1810.9463;2975.5925;1812.0373;2971.603;1808.4382;2970.7116;1808.4549;2974.668;1811.0645
5735880.0;2980.6702;1804.144;2980.968;1809.6152;2976.4869;1805.9175;2972.7207;1808.352;2981.0603;1807.8624;2981.3952;1809.3231;2977.6988;1809.9459;2973.8197;1806.2086;2973.1521;1806.4256;2976.8644;1808.9797
5735900.0;2982.422;1802.4353;2983.3172;1808.0918;2978.8972;1804.2589;2975.0651;1806.5526;2983.17;1806.4397;2983.6143;1807.9195;2979.9136;1808.0625;2976.196;1804.217;2975.7402;1804.6591;2979.1505;1807.1231
5735920.0;2984.3539;1800.9907;2985.7568;1806.8433;2981.4371;1802.8386;2977.5161;1804.9953;2985.2848;1805.0949;2985.8973;1806.7476;2982.2208;1806.4101;2978.7087;1802.4957;2978.4385;1803.1722;2981.5155;1805.5135
5735940.0;2986.4704;1799.8417;2988.2643;1805.8924;2984.0823;1801.6821;2980.0465;1803.7097;2987.4116;1803.9118;2988.2349;1805.8199;2984.6022;1805.0117;2981.3281;1801.0752;2981.2104;1801.9837;2983.9498;1804.1731
5735960.0;2988.7732;1798.996;2990.8093;1805.258;2986.8036;1800.8211;2982.6273;1802.7275;2989.5667;1803.0041;2990.6145;1805.1517;2987.0383;1803.889;2984.0213;1799.9752;2984.0264;1801.1145;2986.4416;1803.1258
5735980.0;2991.244;1798.4267;2993.3548;1804.9453;2989.5702;1800.2809;2985.2302;1802.0795;2991.7682;1802.4837;2993.0161;1804.761;2989.5081;1803.0591;2986.7578;1799.2038;2986.8635;1800.5832;2988.9762;1802.3921
5736000.0;2993.8409;1798.0751;2995.8595;1804.9411;2992.3498;1800.0734;2987.8278;1801.7866;2994.0375;1802.4215;2995.413;1804.6581;2991.9897;1802.5342;2989.5111;1798.7583;2989.7012;1800.395;2991.5357;1801.9828
5736020.0;2996.5224;1797.8657;2998.2864;1805.2197;2995.1062;1800.1947;2990.392;1801.851;2996.3963;1802.823;2997.7755;1804.8361;2994.4586;1802.3187;2992.2561;1798.631;2992.5196;1800.5349;2994.0976;1801.897
5736040.0;2999.2663;1797.7278;3000.6066;1805.7487;2997.8018;1800.6239;2992.8943;1802.2506;2998.8536;1803.6376;3000.076;1805.271;2996.8857;1802.4085;2994.9667;1798.807;2995.3;1800.9671;2996.6337;1802.1241
5736060.0;3002.0636;1797.6234;3002.8007;1806.4941;3000.4042;1801.3241;2995.308;1802.9458;3001.3697;1804.7882;3002.2913;1805.9315;2999.239;1802.7904;2997.618;1799.2611;2998.0238;1801.6468;2999.1121;1802.6466
5736080.0;3004.8862;1797.5696;3004.8539;1807.4257;3002.8902;1802.2527;2997.612;1803.8906;3003.8247;1806.1965;3004.4039;1806.79;3001.4892;1803.4442;3000.1891;1799.9551;3000.6713;1802.5373;3001.5019;1803.4417
5736100.0;3007.6599;1797.6342;3006.752;1808.5253;3005.2451;1803.375;2999.7925;1805.0434;3006.0457;1807.7978;3006.3997;1807.826;3003.6143;1804.343;3002.6655;1800.8462;3003.22;1803.6198;3003.7762;1804.4844
5736120.0;3010.2749;1797.889;3008.4839;1809.7821;3007.4599;1804.6706;3001.8438;1806.3694;3007.8928;1809.5502;3008.2672;1809.0247;3005.6019;1805.4557;3005.0385;1801.8948;3005.6454;1804.8861;3005.9142;1805.7467
5736140.0;3012.6454;1798.357;3010.0485;1811.1845;3009.5276;1806.126;3003.767;1807.841;3009.3292;1811.4349;3009.9964;1810.3711;3007.4483;1806.7469;3007.3037;1803.0706;3007.9238;1806.325;3007.9018;1807.1977
5736160.0;3014.7641;1798.9823;3011.4593;1812.7127;3011.441;1807.7265;3005.569;1809.4352;3010.4194;1813.4339;3011.5816;1811.8454;3009.1587;1808.1818;3009.4597;1804.3508;3010.0387;1807.9127;3009.734;1808.8023
5736180.0;3016.7048;1799.6536;3012.7391;1814.3427;3013.1907;1809.4543;3007.2579;1811.1334;3011.2799;1815.5142;3013.0221;1813.4244;3010.7454;1809.7293;3011.5062;1805.7214;3011.9854;1809.6198;3011.4169;1810.5266
5736200.0;3018.5656;1800.2698;3013.9098;1816.0532;3014.7678;1811.2938;3008.8396;1812.9188;3012.0234;1817.6311;3014.3225;1815.086;3012.223;1811.3671;3013.4431;1807.1762;3013.7691;1811.4186;3012.9633;1812.3428
5736220.0;3020.4094;1800.7895;3014.9819;1817.8296;3016.17;1813.2313;3010.3141;1814.7763;3012.7213;1819.7545;3015.4875;1816.8147;3013.6055;1813.0797;3015.2697;1808.7153;3015.398;1813.2877;3014.3839;1814.2333
5736240.0;3022.2505;1801.2358;3015.9546;1819.6649;3017.4043;1815.2554;3011.6779;1816.6931;3013.4008;1821.8843;3016.5193;1818.6028;3014.9047;1814.8559;3016.9861;1810.3404;3016.877;1815.211;3015.6819;1816.1869
5736260.0;3024.0794;1801.6626;3016.8213;1821.5597;3018.4827;1817.3573;3012.9251;1818.6627;3014.0558;1824.0316;3017.4174;1820.4484;3016.1297;1816.6864;3018.5908;1812.0529;3018.2074;1817.1784;3016.8533;1818.1963
5736280.0;3025.8778;1802.1303;3017.5768;1823.5195;3019.4166;1819.5293;3014.051;1820.6848;3014.6742;1826.1954;3018.1821;1822.3501;3017.2823;1818.5669;3020.0808;1813.8515;3019.3895;1819.1863;3017.8921;1820.2564
5736300.0;3027.6207;1802.7018;3018.2227;1825.5442;3020.2152;1821.7628;3015.0515;1822.7622;3015.247;1828.3592;3018.8152;1824.302;3018.3542;1820.4983;3021.4493;1815.7336;3020.4253;1821.2371;3018.7947;1822.3636
5736320.0;3029.2647;1803.4518;3018.7672;1827.6205;3020.8886;1824.0443;3015.9231;1824.8952;3015.768;1830.506;3019.32;1826.2925;3019.3298;1822.4844;3022.6879;1817.6971;3021.3169;1823.3345;3019.5621;1824.5157
5736340.0;3030.7474;1804.4645;3019.2244;1829.7244;3021.4464;1826.3575;3016.6623;1827.0801;3016.2323;1832.629;3019.7001;1828.3076;3020.1927;1824.5269;3023.7857;1819.7429;3022.0653;1825.4831;3020.1986;1826.7085
5736360.0;3031.9954;1805.8223;3019.6122;1831.8339;3021.8941;1828.689;3017.2673;1829.3093;3016.6373;1834.7314;3019.9611;1830.336;3020.9311;1826.6241;3024.7319;1821.8737;3022.6706;1827.6879;3020.7113;1828.9334
5736380.0;3032.9471;1807.587;3019.9483;1833.943;3022.2316;1831.0321;3017.7419;1831.5726;3016.9829;1836.8204;3020.1135;1832.3715;3021.5399;1828.7721;3025.5189;1824.0885;3023.1353;1829.9517;3021.1103;1831.1765
5736400.0;3033.5711;1809.7886;3020.2473;1836.0603;3022.4607;1833.3862;3018.1003;1833.8566;3017.27;1838.9031;3020.1757;1834.4113;3022.0213;1830.9649;3026.1456;1826.3779;3023.4688;1832.271;3021.4093;1833.4209
5736420.0;3033.8702;1812.4286;3020.5202;1838.1955;3022.5952;1835.7529;3018.369;1836.1472;3017.5055;1840.9834;3020.1758;1836.4555;3022.3847;1833.1933;3026.6193;1828.7272;3023.6896;1834.6348;3021.6276;1835.6535
5736440.0;3033.8791;1815.4788;3020.7796;1840.348;3022.6677;1838.131;3018.5859;1838.4335;3017.7081;1843.0595;3020.1498;1838.5056;3022.6465;1835.4447;3026.9578;1831.1233;3023.8256;1837.0272;3021.7892;1837.8706
5736460.0;3033.6703;1818.8608;3021.0449;1842.5061;3022.7258;1840.513;3018.7951;1840.7116;3017.9092;1845.1271;3020.1365;1840.5654;3022.8304;1837.7067;3027.1911;1833.5591;3023.9128;1839.4293;3021.9224;1840.0789
5736480.0;3033.3637;1822.4251;3021.3444;1844.6547;3022.8222;1842.8869;3019.0404;1842.9834;3018.1451;1847.1838;3020.172;1842.6388;3022.969;1839.9713;3027.3602;1836.0305;3023.9947;1841.8185;3022.0581;1842.2873
5736500.0;3033.1053;1825.976;3021.7128;1846.7812;3023.0031;1845.2407;3019.3593;1845.2522;3018.4482;1849.2307;3020.2866;1844.7261;3023.1042;1842.235;3027.5121;1838.5305;3024.1158;1844.1708;3022.2297;1844.4974
5736520.0;3033.0133;1829.3485;3022.1841;1848.8752;3023.2998;1847.5648;3019.7783;1847.5194;3018.8415;1851.27;3020.5043;1846.8216;3023.2811;1844.4933;3027.6918;1841.0465;3024.3127;1846.4709;3022.4727;1846.7004
5736540.0;3033.1376;1832.4691;3022.7812;1850.9263;3023.7266;1849.8529;3020.3103;1849.7841;3019.3361;1853.3011;3020.8438;1848.9127;3023.5394;1846.7343;3027.9363;1843.5645;3024.6084;1848.7206;3022.8222;1848.8839
5736560.0;3033.4669;1835.3511;3023.5063;1852.9273;3024.2828;1852.1004;3020.9563;1852.0431;3019.9358;1855.3186;3021.3196;1850.9825;3023.9059;1848.9393;3028.2722;1846.0743;3025.017;1850.9372;3023.3053;1851.0401
5736580.0;3033.9667;1838.0411;3024.3418;1854.8771;3024.9556;1854.3072;3021.7095;1854.2881;3020.6395;1857.3125;3021.9414;1853.0144;3024.3922;1851.0894;3028.7145;1848.5693;3025.5486;1853.1383;3023.9318;1853.1677
5736600.0;3034.6043;1840.5803;3025.2623;1856.7818;3025.7253;1856.4783;3022.5605;1856.5056;3021.4456;1859.272;3022.7121;1854.9967;3024.9979;1853.173;3029.2681;1851.0409;3026.2098;1855.3296;3024.6911;1855.269
5736620.0;3035.3527;1842.996;3026.2489;1858.65;3026.5733;1858.6211;3023.4999;1858.6824;3022.3519;1861.1896;3023.6254;1856.9254;3025.7162;1855.1917;3029.9298;1853.4748;3026.9991;1857.5019;3025.5609;1857.3472
5736640.0;3036.1841;1845.3163;3027.2952;1860.4859;3027.4906;1860.7382;3024.5179;1860.8135;3023.3545;1863.064;3024.6661;1858.8023;3026.5394;1857.1593;3030.6928;1855.8532;3027.9033;1859.6389;3026.5192;1859.4056
5736660.0;3037.0712;1847.5734;3028.4039;1862.2852;3028.4805;1862.8228;3025.6052;1862.9043;3024.4463;1864.8988;3025.8132;1860.6315;3027.4613;1859.0951;3031.5513;1858.163;3028.9029;1861.7272;3027.5525;1861.4448
5736680.0;3037.9914;1849.7982;3029.5821;1864.0361;3029.553;1864.8601;3026.7521;1864.9657;3025.6189;1866.6977;3027.0439;1862.4163;3028.4775;1861.0142;3032.5009;1860.4017;3029.98;1863.7611;3028.6565;1863.4585
5736700.0;3038.9301;1852.0105;3030.8364;1865.7248;3030.7175;1866.8343;3027.9508;1867.0069;3026.864;1868.4615;3028.3373;1864.1604;3029.5843;1862.9178;3033.5376;1862.575;3031.1233;1865.7431;3029.8335;1865.4326
5736720.0;3039.881;1854.2173;3032.1718;1867.3411;3031.9769;1868.7365;3029.198;1869.0283;3028.1756;1870.1882;3029.6762;1865.8687;3030.7778;1864.7929;3034.6568;1864.6906;3032.3268;1867.68;3031.0889;1867.3495
5736740.0;3040.8437;1856.4182;3033.5892;1868.884;3033.3266;1870.5696;3030.4985;1871.0196;3029.5504;1871.8774;3031.0511;1867.5458;3032.0542;1866.6206;3035.8554;1866.7526;3033.5852;1869.5812;3032.429;1869.1962
5736760.0;3041.8227;1858.611;3035.0851;1870.36;3034.7564;1872.3465;3031.8631;1872.9633;3030.9859;1873.5336;3032.463;1869.1912;3033.4123;1868.3864;3037.1333;1868.7595;3034.8916;1871.4569;3033.8586;1870.9696
5736780.0;3042.8277;1860.7924;3036.656;1871.7781;3036.2539;1874.0818;3033.3042;1874.8409;3032.4791;1875.1638;3033.9247;1870.7949;3034.8533;1870.0842;3038.4913;1870.7053;3036.2405;1873.3163;3035.3804;1872.6731
5736800.0;3043.8751;1862.9557;3038.3018;1873.1413;3037.8124;1875.7795;3034.8303;1876.6395;3034.0276;1876.7719;3035.4572;1872.3367;3036.3808;1871.71;3039.931;1872.5807;3037.6322;1875.1615;3036.9957;1874.311
5736820.0;3044.9835;1865.0917;3040.0264;1874.4446;3039.4348;1877.4255;3036.4465;1878.3532;3035.6291;1878.3559;3037.082;1873.7913;3037.9977;1873.2555;3041.456;1874.3735;3039.0749;1876.9822;3038.7049;1875.8815
5736840.0;3046.1632;1867.1907;3041.835;1875.6765;3041.1327;1878.9909;3038.1551;1879.9821;3037.2801;1879.912;3038.8146;1875.1335;3039.7053;1874.7079;3043.0737;1876.0686;3040.5852;1878.7528;3040.5076;1877.3762
5736860.0;3047.4177;1869.2283;3043.7294;1876.8252;3042.9193;1880.4396;3039.9567;1881.5281;3038.973;1881.4402;3040.6612;1876.3438;3041.5024;1876.0552;3044.7913;1877.6499;3042.188;1880.4326;3042.4024;1878.7813
5736880.0;3048.7525;1871.1551;3045.7092;1877.8786;3044.803;1881.736;3041.8493;1882.9904;3040.6972;1882.9451;3042.6205;1877.4092;3043.3857;1877.2881;3046.611;1879.1018;3043.9101;1881.9723;3044.3861;1880.0832
5736900.0;3050.206;1872.8689;3047.7734;1878.8216;3046.7838;1882.8488;3043.8311;1884.3594;3042.4418;1884.4311;3044.6868;1878.323;3045.3515;1878.3987;3048.5278;1880.411;3045.7702;1883.3237;3046.4529;1881.2697
5736920.0;3051.8792;1874.1997;3049.92;1879.635;3048.8549;1883.7541;3045.903;1885.6149;3044.2004;1885.8969;3046.8507;1879.0846;3047.3969;1879.3773;3050.5329;1881.5653;3047.7681;1884.4517;3048.5939;1882.3287
5736940.0;3053.9165;1874.9469;3052.1433;1880.3001;3051.0074;1884.4408;3048.0689;1886.7276;3045.9725;1887.3343;3049.0974;1879.6992;3049.5201;1880.2114;3052.6171;1882.5514;3049.8855;1885.3393;3050.7993;1883.2453
5736960.0;3056.4179;1874.9916;3054.4312;1880.8063;3053.2334;1884.9109;3050.3321;1887.6666;3047.7648;1888.7235;3051.4092;1880.1734;3051.7184;1880.8847;3054.7718;1883.355;3052.0987;1885.9849;3053.0598;1884.0022
5736980.0;3059.3381;1874.4079;3056.7666;1881.1522;3055.526;1885.1735;3052.6911;1888.4045;3049.5899;1890.0336;3053.7672;1880.5105;3053.9859;1881.3812;3056.9896;1883.963;3054.3878;1886.3948;3055.3687;1884.5824
5737000.0;3062.4783;1873.4468;3059.1325;1881.337;3057.8774;1885.238;3055.1382;1888.9214;3051.4687;1891.2043;3056.1548;1880.707;3056.3125;1881.6901;3059.2625;1884.3664;3056.7373;1886.5805;3057.7205;1884.9709
5737020.0;3065.5993;1872.378;3061.5167;1881.3524;3060.2766;1885.1095;3057.6609;1889.2055;3053.432;1892.1323;3058.5568;1880.7572;3058.685;1881.8103;3061.5823;1884.5615;3059.1307;1886.5575;3060.1088;1885.1509
5737040.0;3068.5488;1871.3448;3063.9113;1881.1825;3062.7116;1884.7921;3060.244;1889.2554;3055.5125;1892.6882;3060.9601;1880.6548;3061.0883;1881.7482;3063.9391;1884.5476;3061.5517;1886.3416;3062.5244;1885.1046
5737060.0;3071.291;1870.3534;3066.3084;1880.8159;3065.1688;1884.2938;3062.8698;1889.0787;3057.7227;1892.7723;3063.3536;1880.3937;3063.5062;1881.5118;3066.3214;1884.3255;3063.9897;1885.942;3064.9566;1884.8181
5737080.0;3073.8517;1869.3561;3068.695;1880.2522;3067.6312;1883.6265;3065.5182;1888.6889;3060.0333;1892.3709;3065.7283;1879.9645;3065.9205;1881.1031;3068.7151;1883.8956;3066.4395;1885.357;3067.3953;1884.2913
5737100.0;3076.2612;1868.3136;3071.0528;1879.4995;3070.075;1882.7969;3068.1664;1888.0962;3062.3765;1891.5483;3068.0753;1879.3579;3068.3098;1880.5166;3071.1034;1883.2584;3068.8929;1884.5771;3069.8302;1883.5356
5737120.0;3078.5348;1867.2078;3073.361;1878.5609;3072.4705;1881.7975;3070.7918;1887.3047;3064.6795;1890.379;3070.3822;1878.5675;3070.6491;1879.7388;3073.4676;1882.4121;3071.3335;1883.5965;3072.2477;1882.5656
5737140.0;3080.6812;1866.0207;3075.5991;1877.4309;3074.7874;1880.6069;3073.3735;1886.3119;3066.896;1888.902;3072.6317;1877.5918;3072.9112;1878.753;3075.7881;1881.3522;3073.7398;1882.4193;3074.6276;1881.388
5737160.0;3082.7026;1864.734;3077.7478;1876.1012;3077.0003;1879.2025;3075.8927;1885.1148;3069.0129;1887.1403;3074.8008;1876.4284;3075.0699;1877.5431;3078.0442;1880.0729;3076.0904;1881.0563;3076.9443;1880.0013
5737180.0;3084.594;1863.3259;3079.7885;1874.5703;3079.0907;1877.5735;3078.3308;1883.7096;3071.0303;1885.139;3076.8648;1875.0711;3077.1044;1876.0998;3080.213;1878.5714;3078.3638;1879.5115;3079.1707;1878.403
5737200.0;3086.3457;1861.7762;3081.7016;1872.8449;3081.0443;1875.7238;3080.6667;1882.0925;3072.9376;1882.9609;3078.8002;1873.5127;3078.9993;1874.4234;3082.2673;1876.8484;3080.5331;1877.7755;3081.2835;1876.5985
5737220.0;3087.9459;1860.0708;3083.4644;1870.9319;3082.8472;1873.6645;3082.8774;1880.2607;3074.7047;1880.6454;3080.5881;1871.7531;3080.7422;1872.5248;3084.1766;1874.9068;3082.5669;1875.8342;3083.2618;1874.6005
5737240.0;3089.3804;1858.2044;3085.0501;1868.8326;3084.4833;1871.4101;3084.9406;1878.2176;3076.2947;1878.1803;3082.2134;1869.8026;3082.3182;1870.4214;3085.9093;1872.7482;3084.4363;1873.6861;3085.0851;1872.4237
5737260.0;3090.6324;1856.179;3086.4294;1866.5454;3085.9362;1868.9772;3086.8376;1875.9738;3077.6819;1875.5383;3083.6635;1867.6789;3083.7114;1868.1348;3087.438;1870.3762;3086.1195;1871.3481;3086.7311;1870.0783
5737280.0;3091.6839;1854.0007;3087.5781;1864.0752;3087.1903;1866.3865;3088.5553;1873.5461;3078.8599;1872.72;3084.9253;1865.3986;3084.9081;1865.6896;3088.7439;1867.8025;3087.5993;1868.8469;3088.1814;1867.5697
5737300.0;3092.5241;1851.68;3088.4843;1861.4418;3088.2322;1863.6585;3090.0831;1870.9521;3079.8277;1869.7591;3085.9869;1862.9751;3085.9023;1863.1145;3089.8192;1865.0534;3088.8592;1866.2066;3089.4278;1864.9047
5737320.0;3093.1612;1849.2312;3089.1498;1858.6776;3089.0522;1860.8127;3091.4101;1868.2069;3080.5759;1866.6909;3086.8367;1860.4237;3086.6929;1860.4392;3090.666;1862.1671;3089.8891;1863.4441;3090.4763;1862.0971
5737340.0;3093.621;1846.6706;3089.584;1855.8185;3089.6437;1857.8682;3092.5206;1865.3241;3081.0874;1863.5288;3087.4642;1857.7693;3087.2798;1857.6878;3091.2935;1859.1852;3090.6921;1860.573;3091.3397;1859.1699
5737360.0;3093.9269;1844.0165;3089.7954;1852.8952;3090.0023;1854.8458;3093.3955;1862.3201;3081.3553;1860.2797;3087.8586;1855.0452;3087.6582;1854.8734;3091.7106;1856.1408;3091.2824;1857.6061;3092.028;1856.1527
5737380.0;3094.0738;1841.2879;3089.7879;1849.9307;3090.1266;1851.7658;3094.0147;1859.2186;3081.3997;1856.9687;3088.0116;1852.2838;3087.8207;1852.0018;3091.9224;1853.0557;3091.6724;1854.5553;3092.5381;1853.0766
5737400.0;3094.0271;1838.5047;3089.5605;1846.9427;3090.0197;1848.6461;3094.3622;1856.0498;3081.2614;1853.6377;3087.9184;1849.5049;3087.7602;1849.0806;3091.9268;1849.943;3091.8631;1851.4353;3092.8557;1849.9694
5737420.0;3093.7514;1835.6885;3089.1118;1843.9488;3089.6895;1845.5032;3094.4267;1852.8451;3080.9746;1850.3228;3087.5796;1846.7131;3087.4739;1846.1261;3091.7195;1846.8137;3091.8441;1848.267;3092.96;1846.8528
5737440.0;3093.2447;1832.8655;3088.4435;1840.9675;3089.1454;1842.3553;3094.2039;1849.6335;3080.5435;1847.037;3086.9986;1843.9083;3086.9625;1843.1607;3091.2969;1843.6793;3091.6021;1845.0796;3092.8297;1843.7401
5737460.0;3092.5369;1830.0605;3087.5608;1838.0158;3088.393;1839.2236;3093.6945;1846.4414;3079.941;1843.7755;3086.1791;1841.0998;3086.2298;1840.2062;3090.6607;1840.5536;3091.1268;1841.9032;3092.4436;1840.6384
5737480.0;3091.6609;1827.2903;3086.4721;1835.1087;3087.4337;1836.1291;3092.9044;1843.2936;3079.1362;1840.5387;3085.1261;1838.3098;3085.2813;1837.2824;3089.8153;1837.4522;3090.4137;1838.761;3091.7828;1837.5547
5737500.0;3090.6332;1824.5616;3085.1867;1832.2592;3086.2695;1833.0904;3091.842;1840.2131;3078.1185;1837.3472;3083.85;1835.569;3084.1261;1834.4082;3088.7679;1834.3903;3089.4645;1835.6696;3090.8342;1834.5046
5737520.0;3089.4582;1821.8775;3083.7169;1829.4803;3084.9085;1830.1245;3090.5177;1837.2199;3076.893;1834.2373;3082.3696;1832.9068;3082.7778;1831.6025;3087.5274;1831.3807;3088.288;1832.6448;3089.5958;1831.5141
5737540.0;3088.1434;1819.2475;3082.0792;1826.7841;3083.3639;1827.2473;3088.9459;1834.3295;3075.4628;1831.2437;3080.7103;1830.346;3081.2537;1828.8826;3086.1064;1828.4326;3086.8993;1829.7047;3088.0764;1828.6135
5737560.0;3086.7019;1816.6875;3080.2929;1824.1808;3081.6502;1824.4726;3087.1475;1831.5531;3073.8267;1828.3865;3078.8981;1827.9019;3079.57;1826.2623;3084.519;1825.5544;3085.3173;1826.8674;3086.2935;1825.8282
5737580.0;3085.1426;1814.2136;3078.3762;1821.6791;3079.7812;1821.8085;3085.1495;1828.8969;3071.9993;1825.6715;3076.9562;1825.5801;3077.7413;1823.7512;3082.7784;1822.7568;3083.5594;1824.1458;3084.268;1823.176
5737600.0;3083.4659;1811.8347;3076.3412;1819.288;3077.7703;1819.2599;3082.9802;1826.3619;3070.0167;1823.1052;3074.9037;1823.3766;3075.7801;1821.3548;3080.8934;1820.053;3081.6394;1821.5467;3082.0237;1820.6709
5737620.0;3081.6691;1809.5564;3074.1938;1817.0176;3075.6315;1816.8337;3080.6617;1823.9458;3067.9116;1820.7091;3072.7562;1821.282;3073.7006;1819.075;3078.8704;1817.4553;3079.5659;1819.0737;3079.5848;1818.328
5737640.0;3079.7558;1807.3902;3071.9359;1814.8794;3073.3746;1814.5427;3078.2087;1821.6463;3065.6801;1818.5233;3070.5236;1819.2895;3071.5171;1816.9142;3076.7147;1814.9726;3077.3413;1816.7296;3076.9764;1816.1634
5737660.0;3077.7333;1805.3628;3069.5686;1812.8872;3071.0025;1812.4025;3075.6312;1819.4633;3063.2913;1816.588;3068.2108;1817.3993;3069.242;1814.8765;3074.4332;1812.612;3074.9652;1814.5174;3074.2231;1814.19
5737680.0;3075.6045;1803.512;3067.094;1811.0547;3068.5123;1810.4257;3072.9416;1817.402;3060.7323;1814.9111;3065.8193;1815.6196;3066.8818;1812.9692;3072.031;1810.385;3072.4385;1812.4416;3071.3473;1812.4127
5737700.0;3073.3602;1801.872;3064.5154;1809.3933;3065.9035;1808.6203;3070.1551;1815.4735;3058.0386;1813.4578;3063.3507;1813.9631;3064.4381;1811.2016;3069.511;1808.31;3069.7688;1810.5061;3068.3669;1810.8302
5737720.0;3070.987;1800.459;3061.8389;1807.9105;3063.1828;1806.9948;3067.2863;1813.6943;3055.276;1812.1789;3060.8078;1812.4435;3061.9098;1809.5859;3066.8738;1806.4122;3066.9718;1808.7122;3065.2964;1809.4375
5737740.0;3068.4785;1799.2705;3059.0762;1806.6096;3060.3643;1805.5615;3064.3455;1812.0792;3052.4939;1811.0541;3058.196;1811.0718;3059.2978;1808.1376;3064.1215;1804.7175;3064.0685;1807.0571;3062.1518;1808.2316
5737760.0;3065.8418;1798.296;3056.2463;1805.4909;3057.4658;1804.3318;3061.3403;1810.6341;3049.7038;1810.1049;3055.525;1809.8544;3056.6083;1806.8745;3061.2621;1803.2471;3061.0816;1805.5373;3058.9537;1807.2112
5737780.0;3063.0928;1797.5309;3053.374;1804.5505;3054.5074;1803.3101;3058.2799;1809.3519;3046.8965;1809.3634;3052.8079;1808.7926;3053.8548;1805.8115;3058.3127;1802.0136;3058.0324;1804.154;3055.7266;1806.3768
5737800.0;3060.2513;1796.9793;3050.4835;1803.7792;3051.5123;1802.4925;3055.1759;1808.217;3044.0709;1808.8318;3050.0585;1807.8864;3051.0576;1804.9565;3055.2992;1801.0183;3054.939;1802.9147;3052.4953;1805.7275
5737820.0;3057.3436;1796.6453;3047.5927;1803.1656;3048.5055;1801.8727;3052.042;1807.2119;3041.2429;1808.4739;3047.2891;1807.1378;3048.2401;1804.3055;3052.2538;1800.2488;3051.8139;1801.8315;3049.2835;1805.2594
5737840.0;3054.4083;1796.5202;3044.7126;1802.6988;3045.5108;1801.4436;3048.8929;1806.325;3038.4328;1808.245;3044.5121;1806.5522;3045.424;1803.8437;3049.2076;1799.6823;3048.664;1800.915;3046.1118;1804.9624
5737860.0;3051.4923;1796.5793;3041.8499;1802.3685;3042.546;1801.1945;3045.7441;1805.5536;3035.6536;1808.1204;3041.7414;1806.1333;3042.6253;1803.5494;3046.1843;1799.2912;3045.4937;1800.1722;3042.9961;1804.82
5737880.0;3048.6386;1796.7878;3039.0094;1802.1628;3039.6228;1801.1098;3042.6113;1804.9039;3032.9099;1808.101;3038.9922;1805.879;3039.8541;1803.4026;3043.1958;1799.052;3042.3106;1799.6053;3039.9448;1804.8096
5737900.0;3045.8718;1797.1143;3036.1943;1802.0685;3036.749;1801.1743;3039.5091;1804.3866;3030.2066;1808.1917;3036.2768;1805.7788;3037.1167;1803.3889;3040.2434;1798.9499;3039.1278;1799.2132;3036.9602;1804.9078
5737920.0;3043.1964;1797.5382;3033.4078;1802.077;3033.9314;1801.3781;3036.4504;1804.0126;3027.5543;1808.3816;3033.6012;1805.8201;3034.418;1803.5005;3037.3218;1798.9787;3035.9591;1798.9956;3034.0413;1805.0961
5737940.0;3040.6048;1798.0504;3030.6547;1802.1876;3031.1749;1801.7158;3033.4449;1803.7882;3024.9647;1808.6507;3030.9646;1805.9935;3031.7622;1803.7287;3034.4245;1799.135;3032.8169;1798.9544;3031.1867;1805.3661
5737960.0;3038.0871;1798.6478;3027.9423;1802.4049;3028.4795;1802.181;3030.4975;1803.7171;3022.4437;1808.9871;3028.3624;1806.2936;3029.1521;1804.0626;3031.548;1799.4154;3029.712;1799.0959;3028.3959;1805.7195
5737980.0;3035.6346;1799.3301;3025.2778;1802.7357;3025.8407;1802.7651;3027.6079;1803.8036;3019.9911;1809.3964;3025.7915;1806.7147;3026.5891;1804.4915;3028.6928;1799.8148;3026.6564;1799.426;3025.6696;1806.1653
5738000.0;3033.2398;1800.0996;3022.6659;1803.1879;3023.253;1803.4591;3024.7753;1804.0554;3017.6082;1809.8953;3023.2539;1807.2475;3024.0748;1805.0135;3025.8633;1800.3293;3023.6611;1799.9448;3023.0094;1806.7134
