Time(sentisec);X_A(m);Y_A(m);X_M(m);Y_M(m);X_B(m);Y_B(m);X_C(m);Y_C(m);X_D(m);Y_D(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m);X_L(m);Y_L(m)
3966940.0;2989.8954;1844.9462;2991.9577;1848.7126;3005.0265;1857.8669;2998.7981;1851.9098;2986.0841;1838.9993;2998.3928;1850.6131;2978.1823;1845.3992;3000.3045;1858.8334;2997.0875;1843.5017;2992.1311;1851.0688
3966960.0;2989.9891;1845.0619;2991.9333;1848.7058;3004.9577;1857.8001;2998.7373;1851.769;2985.9896;1839.0172;2998.3962;1850.6001;2978.2349;1845.382;3000.3965;1858.8205;2997.0895;1843.5101;2992.0977;1850.8666
3966980.0;2990.0815;1845.1908;2991.9089;1848.6989;3004.8868;1857.7302;2998.6701;1851.6416;2985.8967;1839.0613;2998.3973;1850.5845;2978.2914;1845.3682;3000.4885;1858.8075;2997.0552;1843.528;2992.0582;1850.6608
3967000.0;2990.1646;1845.3261;2991.8845;1848.692;3004.8077;1857.6481;2998.5969;1851.5276;2985.8043;1839.1274;2998.3976;1850.5791;2978.3472;1845.3599;3000.5805;1858.7945;2996.9868;1843.5639;2992.0179;1850.4681
3967020.0;2990.237;1845.4598;2991.8601;1848.6852;3004.7034;1857.5298;2998.5183;1851.4261;2985.7114;1839.2104;2998.3976;1850.5911;2978.3989;1845.3561;3000.6725;1858.7815;2996.8992;1843.6239;2991.985;1850.3102
3967040.0;2990.3021;1845.5871;2991.8357;1848.6783;3004.5385;1857.3256;2998.4352;1851.3299;2985.6182;1839.3038;2998.3976;1850.6195;2978.4458;1845.3549;3000.7645;1858.7686;2996.8125;1843.7056;2991.9623;1850.2006
3967060.0;2990.3624;1845.707;2991.8113;1848.6714;3004.2598;1856.9644;2998.3488;1851.226;2985.5276;1839.3985;2998.3973;1850.6568;2978.4878;1845.3549;3000.8565;1858.7556;2996.7445;1843.7992;2991.9427;1850.1327
3967080.0;2990.4152;1845.8185;2991.7869;1848.6646;3003.814;1856.3816;2998.262;1851.1012;2985.4412;1839.4849;2998.3962;1850.6952;2978.5255;1845.3569;3000.9491;1858.7427;2996.7066;1843.8923;2991.9136;1850.0825
3967100.0;2990.4562;1845.9194;2991.7625;1848.6577;3003.1759;1855.5581;2998.1809;1850.947;2985.3603;1839.5602;2998.3928;1850.7339;2978.5594;1845.3634;3001.0437;1858.7286;2996.703;1843.976;2991.868;1850.0237
3967120.0;2990.4845;1846.0074;2991.7381;1848.6508;3002.3623;1854.5345;2998.1138;1850.7655;2985.2867;1839.6319;2998.3847;1850.7803;2978.5909;1845.3803;3001.1429;1858.7102;2996.7308;1844.0463;2991.8091;1849.9422
3967140.0;2990.5036;1846.0831;2991.7137;1848.644;3001.4255;1853.3915;2998.0659;1850.5716;2985.2237;1839.7121;2998.3695;1850.8446;2978.6209;1845.4157;3001.2496;1858.6775;2996.7814;1844.1052;2991.7471;1849.8368
3967160.0;2990.5173;1846.1485;2991.6893;1848.6371;3000.4356;1852.2185;2998.0355;1850.3896;2985.1767;1839.8086;2998.3474;1850.9315;2978.6471;1845.4757;3001.3619;1858.6097;2996.8426;1844.1588;2991.6918;1849.7119
3967180.0;2990.5284;1846.2061;2991.6649;1848.6303;2999.4684;1851.0982;2998.0142;1850.2383;2985.1506;1839.9201;2998.3221;1851.0389;2978.6635;1845.5612;3001.4621;1858.475;2996.9024;1844.2129;2991.647;1849.5727
3967200.0;2990.5417;1846.2582;2991.6405;1848.6234;2998.5914;1850.0965;2997.9918;1850.1225;2985.1474;1840.0405;2998.2989;1851.1599;2978.6624;1845.6683;3001.5131;1858.2415;2996.9524;1844.2677;2991.6107;1849.4284
3967220.0;2990.564;1846.3098;2991.6162;1848.6165;2997.8461;1849.2494;2997.9604;1850.0348;2985.1646;1840.1645;2998.2803;1851.2875;2978.6388;1845.7915;3001.4712;1857.8988;2996.9888;1844.3156;2991.5793;1849.2947
3967240.0;2990.5975;1846.3673;2991.5918;1848.6097;2997.237;1848.5546;2997.9151;1849.9665;2985.1952;1840.2909;2998.2637;1851.4161;2978.5938;1845.9251;3001.3124;1857.474;2997.0127;1844.3471;2991.5524;1849.189
3967260.0;2990.6334;1846.4345;2991.5674;1848.6028;2996.7395;1847.9801;2997.8537;1849.9108;2985.231;1840.4218;2998.2443;1851.546;2978.5344;1846.0616;3001.0493;1857.0276;2997.0276;1844.3589;2991.5331;1849.1241
3967280.0;2990.6556;1846.5102;2991.543;1848.5959;2996.3219;1847.4897;2997.7768;1849.8604;2985.2642;1840.5606;2998.2186;1851.6848;2978.4708;1846.1902;3000.7249;1856.6276;2997.0375;1844.3539;2991.5227;1849.107
3967300.0;2990.6516;1846.5888;2991.5186;1848.5891;2995.9628;1847.0604;2997.6914;1849.8089;2985.2887;1840.7097;2998.1874;1851.8419;2978.4123;1846.2981;3000.3904;1856.3206;2997.0453;1844.339;2991.5181;1849.1424
3967320.0;2990.6189;1846.6625;2991.4942;1848.5822;2995.6544;1846.684;2997.6106;1849.7546;2985.2996;1840.869;2998.1546;1852.0217;2978.3675;1846.3716;3000.0864;1856.1184;2997.0525;1844.3194;2991.5153;1849.2337
3967340.0;2990.5646;1846.723;2991.4698;1848.5754;2995.3926;1846.3557;2997.5465;1849.7024;2985.2979;1841.037;2998.1232;1852.2234;2978.3435;1846.4003;2999.8333;1856.0035;2997.0594;1844.2983;2991.5176;1849.3777
3967360.0;2990.4986;1846.7631;2991.4454;1848.5685;2995.169;1846.0688;2997.5028;1849.659;2985.2917;1841.2103;2998.0936;1852.4465;2978.3431;1846.3834;2999.6332;1855.9467;2997.0664;1844.2767;2991.5366;1849.56
3967380.0;2990.4273;1846.7777;2991.421;1848.5616;2994.9671;1845.8127;2997.4728;1849.6238;2985.2933;1841.3857;2998.0629;1852.6906;2978.3598;1846.3359;2999.4782;1855.9189;2997.0734;1844.2551;2991.5866;1849.7601
3967400.0;2990.3495;1846.7656;2991.3966;1848.5548;2994.7678;1845.5763;2997.4451;1849.5885;2985.3134;1841.5609;2998.0282;1852.951;2978.379;1846.2855;2999.3609;1855.8979;2997.0803;1844.2334;2991.6744;1849.9614
3967420.0;2990.2577;1846.7288;2991.3722;1848.5479;2994.5578;1845.3499;2997.4119;1849.5418;2985.357;1841.7349;2997.9896;1853.2177;2978.3854;1846.2616;2999.277;1855.8686;2997.0873;1844.2118;2991.7982;1850.157
3967440.0;2990.1449;1846.6706;2991.3478;1848.541;2994.3375;1845.1297;2997.3722;1849.4786;2985.4241;1841.9063;2997.9507;1853.4809;2978.37;1846.284;2999.2215;1855.824;2997.0943;1844.1902;2991.952;1850.346
3967460.0;2990.0149;1846.5958;2991.3234;1848.5342;2994.1221;1844.9215;2997.3293;1849.4037;2985.5124;1842.0742;2997.9147;1853.7373;2978.3343;1846.3543;2999.1831;1855.7662;2997.1013;1844.1686;2992.1267;1850.5281
3967480.0;2989.8828;1846.5117;2991.299;1848.5273;2993.9272;1844.7278;2997.2889;1849.329;2985.6184;1842.2396;2997.8817;1853.9882;2978.2879;1846.4566;2999.1465;1855.7059;2997.1083;1844.1467;2992.3095;1850.7004
3967500.0;2989.7682;1846.431;2991.2746;1848.5204;2993.7505;1844.5295;2997.2578;1849.2674;2985.7392;1842.4054;2997.8509;1854.2355;2978.2459;1846.5673;2999.1025;1855.6588;2997.1154;1844.1239;2992.4837;1850.8598
3967520.0;2989.6855;1846.369;2991.2502;1848.5136;2993.5702;1844.2863;2997.2416;1849.228;2985.8743;1842.5734;2997.8233;1854.4787;2978.2235;1846.6697;2999.0555;1855.6386;2997.123;1844.098;2992.6345;1851.0046
3967540.0;2989.6403;1846.3371;2991.2259;1848.5067;2993.367;1843.9664;2997.2407;1849.213;2986.0264;1842.7408;2997.8038;1854.7141;2978.2295;1846.7606;2999.0205;1855.6507;2997.1316;1844.0649;2992.7551;1851.134
3967560.0;2989.6307;1846.3377;2991.2015;1848.4999;2993.1511;1843.5781;2997.2489;1849.2183;2986.1986;1842.9041;2997.7972;1854.9371;2978.2627;1846.8444;2999.0133;1855.6922;2997.1421;1844.0184;2992.8457;1851.2444
3967580.0;2989.6484;1846.3654;2991.1771;1848.493;2992.9609;1843.1673;2997.2587;1849.239;2986.39;1843.0661;2997.8069;1855.1453;2978.3133;1846.9242;2999.0409;1855.7581;2997.1554;1843.9521;2992.9082;1851.3269
3967600.0;2989.6813;1846.4101;2991.1527;1848.4861;2992.8364;1842.7858;2997.2671;1849.2759;2986.5928;1843.2359;2997.8312;1855.3389;2978.3678;1847.0013;2999.1011;1855.846;2997.1719;1843.8637;2992.9444;1851.3713
3967620.0;2989.718;1846.4626;2991.1283;1848.4793;2992.7893;1842.4576;2997.2767;1849.3346;2986.7958;1843.4229;2997.8647;1855.5187;2978.4121;1847.0805;2999.1879;1855.9536;2997.1911;1843.7555;2992.9606;1851.372
3967640.0;2989.7531;1846.5161;2991.1039;1848.4724;2992.7962;1842.1769;2997.2943;1849.422;2986.9885;1843.6282;2997.8993;1855.684;2978.4363;1847.1721;2999.2954;1856.0758;2997.2123;1843.6339;2992.969;1851.3283
3967660.0;2989.7859;1846.5664;2991.0795;1848.4655;2992.8154;1841.9217;2997.3261;1849.5391;2987.1644;1843.8452;2997.9279;1855.835;2978.4391;1847.2857;2999.4192;1856.2048;2997.2345;1843.5051;2992.9858;1851.2393
3967680.0;2989.8163;1846.6124;2991.0551;1848.4587;2992.8128;1841.6724;2997.374;1849.6785;2987.321;1844.0659;2997.9481;1855.9748;2978.4297;1847.4246;2999.5562;1856.335;2997.2572;1843.3732;2993.0234;1851.1012
3967700.0;2989.8435;1846.655;2991.0307;1848.4518;2992.7805;1841.4268;2997.4333;1849.8263;2987.4583;1844.2825;2997.9628;1856.1056;2978.4218;1847.5839;2999.7026;1856.4645;2997.2796;1843.239;2993.0868;1850.9131
3967720.0;2989.8682;1846.6939;2991.0063;1848.445;2992.7382;1841.2045;2997.4961;1849.9689;2987.5767;1844.4851;2997.976;1856.2212;2978.4226;1847.7544;2999.8528;1856.5946;2997.3013;1843.1001;2993.1715;1850.691
3967740.0;2989.8946;1846.723;2990.9819;1848.4381;2992.7199;1841.0397;2997.5567;1850.1;2987.6768;1844.662;2997.9896;1856.3066;2978.43;1847.9255;3000.0001;1856.7282;2997.3207;1842.9478;2993.2641;1850.4704
3967760.0;2989.9268;1846.7328;2990.9575;1848.4312;2992.753;1840.9606;2997.6127;1850.2189;2987.76;1844.8069;2998.0029;1856.3454;2978.4368;1848.0912;3000.1397;1856.8678;2997.3359;1842.7659;2993.3468;1850.2929
3967780.0;2989.964;1846.7168;2990.9331;1848.4244;2992.849;1840.9763;2997.6615;1850.3226;2987.8298;1844.9231;2998.015;1856.3291;2978.4382;1848.2537;3000.2696;1857.0111;2997.3453;1842.5343;2993.4073;1850.1836
3967800.0;2989.9975;1846.6752;2990.9087;1848.4175;2993.0041;1841.0762;2997.6971;1850.401;2987.8907;1845.0203;2998.0288;1856.2574;2978.4342;1848.4231;3000.3892;1857.1487;2997.351;1842.2406;2993.4432;1850.1377
3967820.0;2990.0156;1846.6119;2990.8843;1848.4106;2993.2038;1841.238;2997.7117;1850.4407;2987.9469;1845.1079;2998.0521;1856.132;2978.4295;1848.6091;3000.4969;1857.2694;2997.3591;1841.8927;2993.4587;1850.1296
3967840.0;2990.0093;1846.5279;2990.8599;1848.4038;2993.4256;1841.4324;2997.6999;1850.4364;2988.0011;1845.1917;2998.0948;1855.9554;2978.4305;1848.814;3000.5913;1857.3671;2997.3776;1841.517;2993.4586;1850.1305
3967860.0;2989.9769;1846.4213;2990.8356;1848.3969;2993.644;1841.6278;2997.6649;1850.399;2988.0547;1845.2742;2998.1626;1855.7376;2978.4427;1849.034;3000.6728;1857.4429;2997.4103;1841.1428;2993.4463;1850.1187
3967880.0;2989.9215;1846.2891;2990.8112;1848.3901;2993.8408;1841.8013;2997.6185;1850.3527;2988.1081;1845.3566;2998.25;1855.5023;2978.4679;1849.2657;3000.7446;1857.5001;2997.4515;1840.7902;2993.4275;1850.0792
3967900.0;2989.844;1846.129;2990.7868;1848.3832;2994.0111;1841.9451;2997.5753;1850.3222;2988.1615;1845.4389;2998.3417;1855.2833;2978.5044;1849.5106;3000.8098;1857.5399;2997.4876;1840.4714;2993.4104;1849.9999
3967920.0;2989.7407;1845.9365;2990.7624;1848.3763;2994.1564;1842.062;2997.5455;1850.3161;2988.215;1845.5213;2998.4203;1855.1108;2978.5471;1849.7692;3000.87;1857.5629;2997.5046;1840.1984;2993.4019;1849.8738
3967940.0;2989.6073;1845.706;2990.738;1848.3695;2994.2713;1842.1507;2997.5303;1850.3272;2988.2684;1845.6036;2998.4776;1855.0007;2978.5888;1850.0356;3000.9235;1857.5704;2997.4965;1839.9832;2993.4027;1849.7058
3967960.0;2989.4438;1845.4349;2990.7136;1848.3626;2994.3386;1842.1965;2997.527;1850.343;2988.3218;1845.686;2998.5169;1854.949;2978.6229;1850.2982;3000.9663;1857.5634;2997.4673;1839.8293;2993.4061;1849.5176
3967980.0;2989.2561;1845.1306;2990.6892;1848.3557;2994.3365;1842.1758;2997.5329;1850.3578;2988.3753;1845.7684;2998.5492;1854.9351;2978.6467;1850.5471;3000.9942;1857.5421;2997.4257;1839.7264;2993.3996;1849.3435
3968000.0;2989.0559;1844.8141;2990.6648;1848.3489;2994.2501;1842.0708;2997.5475;1850.3745;2988.4287;1845.8507;2998.5845;1854.9296;2978.6638;1850.7831;3001.0049;1857.5081;2997.3791;1839.6564;2993.3675;1849.217
3968020.0;2988.8617;1844.5149;2990.6404;1848.342;2994.0827;1841.8847;2997.5696;1850.3987;2988.4821;1845.9331;2998.6261;1854.907;2978.6804;1851.0158;3000.999;1857.4652;2997.3313;1839.6023;2993.2965;1849.1542
3968040.0;2988.697;1844.2626;2990.6158;1848.334;2993.8555;1841.6414;2997.5952;1850.4323;2988.5356;1846.0154;2998.6703;1854.8557;2978.7028;1851.2546;3000.9805;1857.4177;2997.2831;1839.5524;2993.1812;1849.1497
3968060.0;2988.5816;1844.0752;2990.5903;1848.3216;2993.6001;1841.3752;2997.6201;1850.4729;2988.589;1846.0978;2998.7095;1854.7862;2978.7357;1851.4988;3000.9563;1857.3651;2997.2343;1839.5001;2993.0266;1849.186
3968080.0;2988.5211;1843.9509;2990.562;1848.2967;2993.3448;1841.1171;2997.6448;1850.5185;2988.6424;1846.1801;2998.7363;1854.7261;2978.7825;1851.7397;3000.9334;1857.3036;2997.1849;1839.4413;2992.8469;1849.2457
3968100.0;2988.5068;1843.8739;2990.5273;1848.2437;2993.1085;1840.8904;2997.6782;1850.5779;2988.6959;1846.2625;2998.7465;1854.704;2978.8435;1851.9681;3000.9145;1857.23;2997.134;1839.3748;2992.6597;1849.3154
3968120.0;2988.5241;1843.826;2990.4802;1848.1432;2992.9032;1840.7107;2997.735;1850.6733;2988.7493;1846.3449;2998.7394;1854.7297;2978.915;1852.1801;3000.8972;1857.146;2997.0788;1839.2992;2992.4811;1849.3816
3968140.0;2988.5601;1843.7961;2990.4154;1847.9843;2992.7343;1840.5805;2997.8273;1850.828;2988.8027;1846.4272;2998.7176;1854.7888;2978.991;1852.3775;3000.8752;1857.0553;2997.0145;1839.2105;2992.324;1849.4286
3968160.0;2988.602;1843.7767;2990.3307;1847.7783;2992.5969;1840.4835;2997.9534;1851.0454;2988.8562;1846.5096;2998.6855;1854.8547;2979.0649;1852.5632;3000.8436;1856.9605;2996.9414;1839.0988;2992.1968;1849.4467
3968180.0;2988.6357;1843.756;2990.2289;1847.5555;2992.4769;1840.393;2998.0953;1851.2997;2988.9096;1846.5919;2998.6482;1854.9051;2979.1317;1852.7374;3000.8019;1856.8616;2996.8687;1838.9552;2992.1026;1849.436
3968200.0;2988.6512;1843.7198;2990.1173;1847.3453;2992.3589;1840.2878;2998.2281;1851.5509;2988.963;1846.6743;2998.6098;1854.9281;2979.189;1852.8971;3000.7543;1856.7578;2996.8078;1838.7824;2992.0371;1849.4024
3968220.0;2988.6488;1843.6616;2990.0038;1847.1578;2992.2341;1840.1632;2998.3333;1851.7688;2989.0165;1846.7566;2998.5733;1854.9173;2979.2372;1853.0374;3000.706;1856.6503;2996.7603;1838.6049;2991.99;1849.3523
3968240.0;2988.638;1843.5871;2989.8946;1846.985;2992.1016;1840.0281;2998.4053;1851.9424;2989.0699;1846.839;2998.5396;1854.8702;2979.2782;1853.1568;3000.6603;1856.5436;2996.7132;1838.4679;2991.9502;1849.291
3968260.0;2988.6296;1843.5051;2989.7918;1846.8157;2991.9683;1839.8986;2998.4443;1852.0726;2989.1233;1846.9214;2998.5081;1854.7903;2979.3152;1853.2565;3000.6185;1856.4429;2996.6498;1838.4218;2991.9098;1849.2262
3968280.0;2988.6299;1843.4182;2989.6925;1846.6469;2991.8459;1839.7923;2998.4482;1852.1616;2989.1768;1847.0037;2998.4776;1854.6907;2979.3517;1853.3381;3000.5808;1856.3508;2996.5624;1838.4954;2991.8646;1849.1634
3968300.0;2988.64;1843.323;2989.5928;1846.4851;2991.7477;1839.7227;2998.4124;1852.2073;2989.2302;1847.0861;2998.4489;1854.5926;2979.3896;1853.401;3000.5469;1856.2647;2996.4574;1838.6785;2991.8132;1849.1013
3968320.0;2988.6566;1843.2172;2989.4921;1846.3395;2991.6798;1839.6892;2998.3396;1852.2034;2989.2837;1847.1684;2998.4246;1854.5171;2979.4261;1853.4449;3000.5154;1856.1807;2996.3511;1838.9272;2991.7556;1849.0323
3968340.0;2988.6753;1843.1071;2989.3944;1846.2169;2991.6377;1839.6769;2998.2457;1852.1468;2989.3371;1847.2508;2998.4057;1854.4769;2979.4556;1853.4717;3000.4849;1856.0987;2996.2612;1839.1926;2991.695;1848.951
3968360.0;2988.6969;1843.0092;2989.306;1846.1171;2991.6112;1839.6676;2998.1555;1852.046;2989.3905;1847.3331;2998.3892;1854.4725;2979.4763;1853.4876;3000.4564;1856.0252;2996.1987;1839.451;2991.6371;1848.8551
3968380.0;2988.7318;1842.9456;2989.2303;1846.0336;2991.5917;1839.6551;2998.088;1851.921;2989.444;1847.4155;2998.3695;1854.4947;2979.4929;1853.4991;3000.4335;1855.9666;2996.1633;1839.7097;2991.5887;1848.7431
3968400.0;2988.7966;1842.935;2989.1657;1845.9575;2991.5764;1839.6474;2998.0485;1851.7907;2989.4974;1847.4979;2998.3429;1854.5301;2979.5128;1853.5095;3000.4192;1855.9219;2996.1472;1839.9849;2991.556;1848.6131
3968420.0;2988.9036;1842.9857;2989.1063;1845.8809;2991.5685;1839.6583;2998.0301;1851.6646;2989.5508;1847.5802;2998.31;1854.5678;2979.539;1853.5156;3000.4145;1855.8838;2996.1414;1840.2788;2991.5428;1848.4656
3968440.0;2989.0539;1843.0956;2989.0457;1845.7993;2991.574;1839.6958;2998.0235;1851.546;2989.6043;1847.6626;2998.2749;1854.6051;2979.572;1853.5092;3000.4196;1855.8456;2996.1397;1840.5766;2991.5498;1848.3073
3968460.0;2989.2376;1843.2545;2988.9805;1845.7122;2991.5973;1839.7595;2998.0215;1851.4397;2989.6577;1847.7449;2998.2444;1854.6471;2979.6147;1853.4846;3000.4347;1855.8082;2996.1394;1840.8611;2991.5741;1848.1503
3968480.0;2989.4374;1843.4463;2988.912;1845.622;2991.6374;1839.8439;2998.0212;1851.3518;2989.7111;1847.8273;2998.2275;1854.7015;2979.673;1853.445;3000.4587;1855.7784;2996.1394;1841.1249;2991.6117;1848.0081
3968500.0;2989.6341;1843.6544;2988.8437;1845.528;2991.6868;1839.9425;2998.0212;1851.2845;2989.7646;1847.9096;2998.2324;1854.7708;2979.7518;1853.4021;3000.4876;1855.7616;2996.1394;1841.3693;2991.6611;1847.8903
3968520.0;2989.8137;1843.869;2988.7771;1845.425;2991.7371;1840.05;2998.0212;1851.2369;2989.818;1847.992;2998.2606;1854.8506;2979.8498;1853.3688;3000.5155;1855.7582;2996.1394;1841.5973;2991.7236;1847.7978
3968540.0;2989.9732;1844.0906;2988.7122;1845.3084;2991.7828;1840.1602;2998.0212;1851.2092;2989.8714;1848.0743;2998.3033;1854.9325;2979.9616;1853.3547;3000.5382;1855.7642;2996.1394;1841.8141;2991.8009;1847.7234
3968560.0;2990.1183;1844.3245;2988.6479;1845.1801;2991.8224;1840.2649;2998.021;1851.2006;2989.9249;1848.1567;2998.3476;1855.0082;2980.0831;1853.3655;3000.555;1855.7754;2996.1397;1842.0289;2991.8912;1847.6577
3968580.0;2990.2564;1844.5708;2988.5846;1845.0492;2991.8575;1840.3557;2998.0199;1851.2026;2989.9783;1848.2391;2998.385;1855.0719;2980.2153;1853.4032;3000.5677;1855.7887;2996.1408;1842.2546;2991.9885;1847.5943
3968600.0;2990.3904;1844.8214;2988.5243;1844.9256;2991.8906;1840.4269;2998.0162;1851.2007;2990.0317;1848.3214;2998.4164;1855.1235;2980.3605;1853.4634;3000.5783;1855.8028;2996.1442;1842.5008;2992.0863;1847.531
