Time(sentisec);X_A(m);Y_A(m);X_B(m);Y_B(m);X_C(m);Y_C(m);X_D(m);Y_D(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m);X_L(m);Y_L(m)
2052860.0;6487.2081;16030.6197;6481.8048;16029.806;6484.7753;16034.5766;6487.4628;16025.3978;6484.8511;16027.584;6484.8156;16029.371;6482.4352;16030.0009;6472.2514;15964.4365;6483.5787;16033.3644
2052880.0;6487.3356;16030.5849;6481.8215;16029.7773;6484.7817;16034.612;6487.553;16025.3862;6484.9042;16027.4126;6484.7248;16029.2342;6482.3665;16030.0545;6472.2288;15964.3295;6483.42;16033.357
2052900.0;6487.4335;16030.5102;6481.8293;16029.7625;6484.7725;16034.628;6487.6432;16025.3746;6484.9557;16027.2441;6484.5913;16029.151;6482.3638;16030.031;6472.2063;15964.2225;6483.3028;16033.3368
2052920.0;6487.4425;16030.4066;6481.8372;16029.7761;6484.721;16034.6122;6487.7333;16025.363;6484.9966;16027.0868;6484.3885;16029.1261;6482.4452;16029.906;6472.1837;15964.1156;6483.2553;16033.3134
2052940.0;6487.3071;16030.3035;6481.867;16029.8246;6484.6051;16034.5589;6487.8235;16025.3514;6485.0169;16026.9577;6484.122;16029.1478;6482.5955;16029.6806;6472.1612;15964.0086;6483.2941;16033.2964
2052960.0;6487.0209;16030.2288;6481.9439;16029.9033;6484.4238;16034.4734;6487.9137;16025.3399;6485.0106;16026.8721;6483.8419;16029.1868;6482.7687;16029.3899;6472.1386;15963.9016;6483.419;16033.2899
2052980.0;6486.6413;16030.1863;6482.082;16030.0004;6484.2018;16034.3695;6488.0038;16025.3283;6484.9812;16026.8366;6483.6251;16029.2075;6482.9152;16029.0965;6472.1161;15963.7947;6483.6199;16033.2948
2053000.0;6486.2556;16030.1617;6482.2725;16030.1044;6483.9773;16034.2605;6488.094;16025.3167;6484.9396;16026.8488;6483.5373;16029.1861;6483.0135;16028.8655;6472.0935;15963.6877;6483.8859;16033.3084
2053020.0;6485.9254;16030.1452;6482.4881;16030.2099;6483.7786;16034.1535;6488.1809;16025.3095;6484.8973;16026.8988;6483.598;16029.1237;6483.0767;16028.7367;6472.071;15963.5807;6484.2058;16033.328
2053040.0;6485.6602;16030.1411;6482.6971;16030.3141;6483.6119;16034.0519;6488.2549;16025.3198;6484.8587;16026.9766;6483.7746;16029.0435;6483.1304;16028.7128;6472.0484;15963.4738;6484.5564;16033.3512
2053060.0;6485.433;16030.1611;6482.8791;16030.4134;6483.4676;16033.9628;6488.2892;16025.3838;6484.8232;16027.0756;6484.0091;16028.979;6483.1897;16028.7658;6472.0259;15963.3668;6484.8914;16033.3898
2053080.0;6485.2161;16030.2132;6483.0299;16030.5024;6483.335;16033.8979;6488.2232;16025.5764;6484.7917;16027.2;6484.249;16028.9622;6483.2561;16028.8569;6472.0033;15963.2598;6485.1559;16033.4749
2053100.0;6485.0098;16030.2974;6483.1547;16030.5752;6483.211;16033.8666;6487.9651;16026.0112;6484.7674;16027.3662;6484.4622;16029.0163;6483.3342;16028.9537;6471.9808;15963.1529;6485.3168;16033.6444
2053120.0;6484.8343;16030.4096;6483.2593;16030.6233;6483.0983;16033.868;6487.4121;16026.7986;6484.7504;16027.5951;6484.6378;16029.1484;6483.4424;16029.0428;6471.9582;15963.0459;6485.3848;16033.909
2053140.0;6484.7079;16030.54;6483.3458;16030.6321;6482.996;16033.8901;6486.4935;16027.9949;6484.7336;16027.8957;6484.7791;16029.3442;6483.6037;16029.1333;6471.9356;15962.9389;6485.4043;16034.2342
2053160.0;6484.6259;16030.6841;6483.4167;16030.5846;6482.8967;16033.9166;6485.2285;16029.5582;6484.7107;16028.2509;6484.8942;16029.5715;6483.8236;16029.2491;6471.9131;15962.832;6485.4201;16034.5588
2053180.0;6484.5676;16030.8422;6483.4836;16030.4734;6482.7942;16033.937;6483.7436;16031.3754;6484.6846;16028.6259;6484.9866;16029.7945;6484.069;16029.4219;6471.8905;15962.725;6485.4577;16034.8352
2053200.0;6484.5253;16031.0026;6483.5646;16030.3034;6482.6921;16033.9493;6482.2575;16033.2823;6484.6675;16028.9918;6485.0555;16029.9888;6484.2717;16029.6929;6471.868;15962.618;6485.5367;16035.0419
2053220.0;6484.5256;16031.1237;6483.6777;16030.0912;6482.601;16033.9614;6481.0177;16035.0644;6484.6658;16029.3437;6485.1002;16030.1479;6484.3466;16030.1213;6471.8454;15962.5111;6485.6912;16035.1664
2053240.0;6484.6256;16031.1432;6483.8305;16029.8663;6482.5272;16033.9907;6480.2274;16036.4598;6484.6754;16029.6931;6485.1245;16030.2749;6484.2201;16030.7544;6471.8229;15962.4041;6485.9681;16035.1903
2053260.0;6484.8773;16031.0214;6484.0212;16029.6615;6482.4656;16034.0618;6479.9978;16037.2317;6484.6775;16030.0589;6485.129;16030.379;6483.8597;16031.5855;6471.8003;15962.2972;6486.4063;16035.0998
2053280.0;6485.3023;16030.7728;6484.2445;16029.4855;6482.4077;16034.1931;6480.3303;16037.2862;6484.6355;16030.4604;6485.1126;16030.4705;6483.292;16032.4722;6471.7778;15962.1902;6487.0223;16034.8928
2053300.0;6485.8879;16030.4481;6484.4974;16029.3065;6482.3567;16034.3744;6481.1235;16036.7387;6484.4985;16030.9074;6485.09;16030.5552;6482.5922;16033.1234;6471.7552;15962.0832;6487.816;16034.5748
2053320.0;6486.6052;16030.0877;6484.7819;16029.0693;6482.343;16034.5448;6482.2176;16035.841;6484.2298;16031.3684;6485.1106;16030.6254;6481.8664;16033.2071;6471.7327;15961.9763;6488.7827;16034.1393
2053340.0;6487.4286;16029.6935;6485.1041;16028.743;6482.4243;16034.6016;6483.456;16034.8451;6483.848;16031.7431;6485.2498;16030.6596;6481.2248;16032.5585;6471.7101;15961.8693;6489.9109;16033.568
2053360.0;6488.3416;16029.2317;6485.4761;16028.3431;6482.6642;16034.4422;6484.7249;16033.8986;6483.4358;16031.8773;6485.5654;16030.6331;6480.7778;16031.3336;6471.6876;15961.7623;6491.1751;16032.8382
2053380.0;6489.3341;16028.6548;6485.9137;16027.9074;6483.097;16034.0248;6485.9743;16033.0153;6483.0979;16031.6176;6486.0596;16030.5241;6480.6356;16029.9326;6471.665;15961.6554;6492.5332;16031.9327
2053400.0;6490.3948;16027.9221;6486.4277;16027.4597;6483.7018;16033.3955;6487.2099;16032.1045;6482.9129;16030.86;6486.6852;16030.3098;6480.8876;16028.74;6471.6425;15961.5484;6493.9363;16030.8405
2053420.0;6491.505;16027.0082;6487.0131;16026.9922;6484.4134;16032.6578;6488.4605;16031.059;6482.9227;16029.5581;6487.3859;16029.9634;6481.5476;16027.9113;6471.6199;15961.4414;6495.3383;16029.559
2053440.0;6492.6382;16025.9032;6487.6429;16026.4718;6485.1592;16031.9046;6489.751;16029.8223;6483.1432;16027.7261;6488.1272;16029.4613;6482.5062;16027.3613;6471.5973;15961.3345;6496.6996;16028.0945
2053460.0;6493.7661;16024.6048;6488.2791;16025.8589;6485.8925;16031.1701;6491.0753;16028.4203;6483.5594;16025.4599;6488.8981;16028.7903;6483.5416;16026.8956;6471.5748;15961.2275;6497.9866;16026.4659
2053480.0;6494.8652;16023.119;6488.8911;16025.125;6486.5984;16030.4285;6492.405;16026.9059;6484.1121;16022.9388;6489.6984;16027.9462;6484.4236;16026.341;6471.5522;15961.1205;6499.1727;16024.6977
2053500.0;6495.9202;16021.4664;6489.4727;16024.2597;6487.2823;16029.6217;6493.7069;16025.298;6484.7044;16020.3634;6490.5263;16026.9293;6485.0204;16025.6112;6471.5297;15961.0136;6500.2407;16022.8125
2053520.0;6496.9299;16019.6801;6490.0449;16023.2639;6487.9572;16028.696;6494.9538;16023.5686;6485.2458;16017.8599;6491.3743;16025.74;6485.316;16024.6849;6471.5071;15960.9066;6501.1834;16020.8249
2053540.0;6497.9041;16017.7934;6490.6414;16022.1344;6488.6401;16027.6255;6496.1288;16021.6819;6485.6932;16015.4385;6492.2291;16024.3861;6485.3531;16023.585;6471.4846;15960.7996;6502.0015;16018.7432
2053560.0;6498.8573;16015.8273;6491.2903;16020.8565;6489.3529;16026.4155;6497.2266;16019.6311;6486.0593;16013.0359;6493.0767;16022.8832;6485.1829;16022.3446;6471.462;15960.6927;6502.697;16016.5733
2053580.0;6499.7941;16013.7887;6492.003;16019.4135;6490.118;16025.0897;6498.2527;16017.4443;6486.3875;16010.5988;6493.9102;16021.2509;6484.8506;16021.0001;6471.4395;15960.5857;6503.2693;16014.3241
2053600.0;6500.7004;16011.6779;6492.7746;16017.8022;6490.9529;16023.6694;6499.2123;16015.1578;6486.719;16008.1291;6494.7307;16019.5083;6484.4009;16019.5891;6471.4169;15960.4787;6503.7163;16012.0083
2053620.0;6501.5476;16009.496;6493.5914;16016.0417;6491.8631;16022.1679;6500.0992;16012.7924;6487.0741;16005.6791;6495.5457;16017.672;6483.8631;16018.1392;6471.3944;15960.3718;6504.0374;16009.6413
2053640.0;6502.3055;16007.246;6494.4399;16014.1691;6492.8398;16020.5947;6500.8931;16010.3531;6487.4516;16003.3119;6496.3627;16015.7554;6483.2384;16016.6508;6471.3718;15960.2648;6504.238;16007.2348
2053660.0;6502.9526;16004.9326;6495.3113;16012.2243;6493.8615;16018.9603;6501.5693;16007.8438;6487.8391;16001.0672;6497.1828;16013.7665;6482.5264;16015.0818;6471.3493;15960.1578;6504.3301;16004.7939
2053680.0;6503.478;16002.5618;6496.2012;16010.2365;6494.9013;16017.2686;6502.1091;16005.2781;6488.2234;15998.953;6497.9965;16011.709;6481.7868;16013.3505;6471.3267;15960.0509;6504.3339;16002.3199
2053700.0;6503.877;16000.1419;6497.1038;16008.2164;6495.9346;16015.5088;6502.5047;16002.6789;6488.5981;15996.9538;6498.7873;16009.5878;6481.1673;16011.3552;6471.3041;15959.9439;6504.2733;15999.8188
2053720.0;6504.1471;15997.6816;6498.0054;16006.155;6496.9429;16013.6592;6502.7557;16000.0666;6488.96;15995.0454;6499.5409;16007.412;6480.8494;16009.0183;6471.2816;15959.8369;6504.1693;15997.306
2053740.0;6504.289;15995.187;6498.8812;16004.0321;6497.9131;16011.6981;6502.8651;15997.4518;6489.2983;15993.2046;6500.2525;16005.1908;6480.9454;16006.3326;6471.259;15959.73;6504.0281;15994.7995
2053760.0;6504.3052;15992.6613;6499.6988;16001.8294;6498.8349;16009.6129;6502.8355;15994.8366;6489.5876;15991.4155;6500.9231;16002.924;6481.4499;16003.3718;6471.2365;15959.623;6503.8334;15992.3098
2053780.0;6504.1971;15990.1081;6500.4259;15999.5406;6499.6967;16007.3955;6502.666;15992.2222;6489.7972;15989.6679;6501.5509;16000.6006;6482.2773;16000.2518;6471.2139;15959.5161;6503.545;15989.834
2053800.0;6503.958;15987.5385;6501.0368;15997.1712;6500.4824;16005.0438;6502.3492;15989.6164;6489.9117;15987.9468;6502.1253;15998.2055;6483.3223;15997.0752;6471.1914;15959.4091;6503.1116;15987.3618
2053820.0;6503.5704;15984.9706;6501.5126;15994.7278;6501.1693;16002.5666;6501.8717;15987.0338;6489.9396;15986.2212;6502.6254;15995.7293;6484.4731;15993.9073;6471.1688;15959.3021;6502.4925;15984.887
2053840.0;6503.0079;15982.4244;6501.8388;15992.2122;6501.7333;15999.9892;6501.2186;15984.4887;6489.8962;15984.4497;6503.0223;15993.1744;6485.606;15990.7875;6471.1463;15959.1952;6501.6734;15982.4137
2053860.0;6502.2433;15979.9174;6502.0023;15989.624;6502.1528;15997.3473;6500.3814;15981.9883;6489.78;15982.6015;6503.2817;15990.553;6486.6066;15987.745;6471.1237;15959.0882;6500.6654;15979.9557
2053880.0;6501.2594;15977.4633;6501.9907;15986.9697;6502.4124;15994.673;6499.3605;15979.5319;6489.5673;15980.6802;6503.3712;15987.8812;6487.3983;15984.8;6471.1012;15958.9812;6499.4913;15977.5325
2053900.0;6500.059;15975.0744;6501.792;15984.269;6502.5045;15991.984;6498.1666;15977.1175;6489.2286;15978.7269;6503.2657;15985.1768;6487.943;15981.9578;6471.0786;15958.8743;6498.1735;15975.1664
2053920.0;6498.665;15972.7602;6501.3923;15981.5547;6502.4275;15989.2851;6496.8173;15974.7493;6488.745;15976.8008;6502.9499;15982.4619;6488.217;15979.2117;6471.0561;15958.7673;6496.7288;15972.8807
2053940.0;6497.112;15970.526;6500.7793;15978.8645;6502.1833;15986.5791;6495.3341;15972.4403;6488.1126;15974.953;6502.4151;15979.7651;6488.1999;15976.5545;6471.0335;15958.6603;6495.1672;15970.699
2053960.0;6495.4348;15968.3726;6499.9457;15976.2348;6501.7717;15983.877;6493.7349;15970.2084;6487.3329;15973.2105;6501.6572;15977.1165;6487.8805;15973.9865;6471.011;15958.5534;6493.4933;15968.643
2053980.0;6493.6614;15966.2982;6498.891;15973.6961;6501.1888;15981.1984;6492.0318;15968.0686;6486.4034;15971.574;6500.6764;15974.5411;6487.2622;15971.5145;6470.9884;15958.4464;6491.7104;15966.7276
2054000.0;6491.8128;15964.2989;6497.618;15971.2767;6500.4314;15978.5607;6490.2322;15966.0289;6485.316;15970.0245;6499.4772;15972.057;6486.3578;15969.1463;6470.9658;15958.3394;6489.827;15964.9517
2054020.0;6489.9055;15962.37;6496.1303;15969.0062;6499.5012;15975.9721;6488.3427;15964.091;6484.0631;15968.5345;6498.0658;15969.6799;6485.1867;15966.8861;6470.9433;15958.2325;6487.859;15963.2938
2054040.0;6487.9522;15960.5083;6494.434;15966.91;6498.4018;15973.4373;6486.3708;15962.2548;6482.6462;15967.0802;6496.4482;15967.4281;6483.7782;15964.7332;6470.9207;15958.1255;6485.8279;15961.7192
2054060.0;6485.962;15958.7127;6492.5427;15964.9929;6497.13;15970.9696;6484.3268;15960.5181;6481.0812;15965.6494;6494.6319;15965.3193;6482.1722;15962.682;6470.8982;15958.0185;6483.7531;15960.1966
2054080.0;6483.9397;15956.9806;6490.4793;15963.2317;6495.6774;15968.5947;6482.2247;15958.8707;6479.3948;15964.2408;6492.6298;15963.3632;6480.414;15960.7225;6470.8756;15957.9116;6481.6474;15958.7082
2054100.0;6481.8868;15955.3047;6488.2749;15961.5842;6494.0401;15966.3398;6480.0832;15957.2909;6477.6185;15962.8595;6490.4621;15961.5562;6478.546;15958.8431;6470.8531;15957.8046;6479.5174;15957.2489
2054120.0;6479.8058;15953.6725;6485.9649;15960.0084;6492.2314;15964.2194;6477.9226;15955.75;6475.7806;15961.5127;6488.1562;15959.8824;6476.6039;15957.0315;6470.8305;15957.6976;6477.3684;15955.8164
2054140.0;6477.7021;15952.0694;6483.5834;15958.4738;6490.2832;15962.229;6475.7597;15954.2233;6473.904;15960.2024;6485.7428;15958.3181;6474.6157;15955.2733;6470.8025;15957.5909;6475.2068;15954.406
2054160.0;6475.5848;15950.4828;6481.159;15956.9592;6488.2345;15960.3495;6473.6043;15952.6977;6472.0052;15958.9196;6483.2546;15956.8343;6472.604;15953.5494;6470.7498;15957.481;6473.0404;15953.0093
2054180.0;6473.464;15948.9038;6478.7143;15955.4478;6486.1209;15958.5551;6471.4601;15951.1698;6470.0949;15957.6459;6480.7246;15955.3978;6470.5835;15951.8371;6470.6259;15957.3594;6470.877;15951.6151
2054200.0;6471.3491;15947.3277;6476.2692;15953.9266;6483.9701;15956.8158;6469.3293;15949.6368;6468.1766;15956.3653;6478.1849;15953.9741;6468.5608;15950.1145;6470.3247;15957.211;6468.7241;15950.2089
2054220.0;6469.2482;15945.7524;6473.8445;15952.3795;6481.8051;15955.0994;6467.2198;15948.0888;6466.2467;15955.0751;6475.6627;15952.5336;6466.535;15948.3641;6469.6953;15956.9993;6466.5897;15948.7734
2054240.0;6467.1675;15944.1769;6471.4606;15950.7801;6479.6455;15953.3755;6465.1499;15946.5044;6464.2986;15953.7842;6473.1793;15951.0536;6464.5033;15946.5734;6468.5882;15956.6933;6464.4831;15947.2884
2054260.0;6465.11;15942.5998;6469.1366;15949.0891;6477.5078;15951.6189;6463.1497;15944.846;6462.3306;15952.5007;6470.7537;15949.5141;6462.4683;15944.7317;6466.9451;15956.2868;6462.4162;15945.7342
2054280.0;6463.0777;15941.0156;6466.8901;15947.2693;6475.4122;15949.8046;6461.2546;15943.0649;6460.3545;15951.219;6468.4077;15947.8924;6460.4428;15942.8257;6464.8384;15955.7874;6460.4037;15944.0935
2054300.0;6461.075;15939.4113;6464.7374;15945.3027;6473.3934;15947.8993;6459.4908;15941.1214;6458.3975;15949.9153;6466.1682;15946.1615;6458.453;15940.8376;6462.4423;15955.1466;6458.461;15942.355
2054320.0;6459.1173;15937.7587;6462.6945;15943.197;6471.5037;15945.8601;6457.8642;15939.0117;6456.504;15948.544;6464.0651;15944.2934;6456.5351;15938.7491;6459.9722;15954.2147;6456.6013;15940.5143
2054340.0;6457.2369;15936.0101;6460.7771;15940.9716;6469.7993;15943.6491;6456.3612;15936.7742;6454.7348;15947.0346;6462.126;15942.2631;6454.7302;15936.5495;6457.6465;15952.7944;6454.8342;15938.5748
2054360.0;6455.4843;15934.1029;6459.0007;15938.6416;6468.3161;15941.2534;6454.9666;15934.4618;6453.1614;15945.2984;6460.3705;15940.0551;6453.0757;15934.2427;6455.6449;15950.7733;6453.1677;15936.5401
2054380.0;6453.9181;15931.9782;6457.3808;15936.2131;6467.0549;15938.692;6453.6786;15932.1092;6451.8438;15943.2578;6458.8081;15937.6697;6451.6011;15931.8441;6454.059;15948.1941;6451.6148;15934.4086
2054400.0;6452.5878;15929.6089;6455.9317;15933.6905;6465.9911;15936.0041;6452.5125;15929.7229;6450.8032;15940.8858;6457.438;15935.1264;6450.3274;15929.3707;6452.8673;15945.2176;6450.1969;15932.1731
2054420.0;6451.5172;15927.0179;6454.6652;15931.0821;6465.0952;15933.2303;6451.4911;15927.295;6450.0109;15938.2251;6456.2524;15932.457;6449.2716;15926.8333;6451.9599;15942.0542;6448.9414;15929.8295
2054440.0;6450.7016;15924.2714;6453.588;15928.4007;6464.3473;15930.4023;6450.6393;15924.8178;6449.4095;15935.3658;6455.2395;15929.6941;6448.4481;15924.2369;6451.2078;15938.8896;6447.8744;15927.3846
2054460.0;6450.1181;15921.4512;6452.7007;15925.6598;6463.7373;15927.5455;6449.9797;15922.2881;6448.9467;15932.4028;6454.3878;15926.8632;6447.8668;15921.5881;6450.5249;15935.8398;6447.0167;15924.8549
2054480.0;6449.7424;15918.6227;6451.9979;15922.8726;6463.2591;15924.6837;6449.5334;15919.7043;6448.5955;15929.4056;6453.6883;15923.9819;6447.5283;15918.8997;6449.8685;15932.9396;6446.3846;15922.2577
2054500.0;6449.5584;15915.8161;6451.4742;15920.0525;6462.9062;15921.8365;6449.3141;15917.0691;6448.3528;15926.41;6453.1384;15921.0622;6447.4228;15916.1873;6449.2377;15930.1373;6445.9897;15919.6049
2054520.0;6449.5584;15913.03;6451.1286;15917.2146;6462.6737;15919.0114;6449.3245;15914.3917;6448.2316;15923.4236;6452.7416;15918.1125;6447.5321;15913.4637;6448.6532;15927.341;6445.8348;15916.9025
2054540.0;6449.7365;15910.2501;6450.9681;15914.3737;6462.5585;15916.2034;6449.5545;15911.686;6448.2508;15920.438;6452.507;15915.1377;6447.836;15910.7395;6448.1559;15924.4603;6445.9103;15914.1548
2054560.0;6450.0874;15907.4674;6451.0031;15911.5423;6462.56;15913.4058;6449.9856;15908.9649;6448.4314;15917.4433;6452.4435;15912.1405;6448.3181;15908.0264;6447.8005;15921.45;6446.1977;15911.3687
2054580.0;6450.6066;15904.6898;6451.2423;15908.7269;6462.6768;15910.6219;6450.5961;15906.2369;6448.7896;15914.4424;6452.5562;15909.1253;6448.9696;15905.3388;6447.6459;15918.3185;6446.6757;15908.5562
2054600.0;6451.2934;15901.9368;6451.6864;15905.9278;6462.9076;15907.8663;6451.3654;15903.5079;6449.3366;15911.4535;6452.8458;15906.1013;6449.7858;15902.6906;6447.7294;15915.1278;6447.3258;15905.7324
2054620.0;6452.1485;15899.2299;6452.3302;15903.1423;6463.2539;15905.1561;6452.2738;15900.7841;6450.077;15908.5034;6453.3138;15903.0851;6450.7616;15900.0925;6448.0565;15911.9662;6448.1333;15902.9135
2054640.0;6453.1714;15896.5843;6453.1645;15900.3687;6463.7251;15902.5016;6453.3043;15898.0728;6451.0099;15905.6149;6453.9661;15900.0988;6451.8865;15897.5493;6448.613;15908.9018;6449.0887;15900.1148
2054660.0;6454.3582;15894.0078;6454.1789;15897.6091;6464.3367;15899.9029;6454.4432;15895.3811;6452.1297;15902.7969;6454.8114;15897.1676;6453.1489;15895.0592;6449.3909;15905.9544;6450.1881;15897.3498
2054680.0;6455.7025;15891.5028;6455.3621;15894.8681;6465.1037;15897.3549;6455.6842;15892.717;6453.4292;15900.0418;6455.8542;15894.3145;6454.5408;15892.6146;6450.3964;15903.0974;6451.4314;15894.6267
2054700.0;6457.1955;15889.0672;6456.7019;15892.1507;6466.0316;15894.8549;6457.0273;15890.0925;6454.8999;15897.3348;6457.0903;15891.5554;6456.06;15890.2067;6451.6257;15900.3188;6452.8163;15891.949
2054720.0;6458.8259;15886.6933;6458.1863;15889.4634;6467.1148;15892.4078;6458.4755;15887.5226;6456.5319;15894.6682;6458.506;15888.896;6457.705;15887.8297;6453.0353;15897.6791;6454.3336;15889.3191
2054740.0;6460.5754;15884.3686;6459.8054;15886.8175;6468.3399;15890.024;6460.0277;15885.0196;6458.3108;15892.0505;6460.0804;15886.3321;6459.4711;15885.4813;6454.5394;15895.3093;6455.9683;15886.7423
2054760.0;6462.4193;15882.0808;6461.5506;15884.231;6469.6899;15887.7128;6461.6754;15882.5863;6460.2175;15889.4996;6461.7865;15883.8524;6461.3487;15883.1629;6456.0554;15893.3191;6457.7038;15884.2268
2054780.0;6464.3312;15879.8198;6463.4121;15881.7227;6471.1467;15885.4754;6463.4044;15880.2148;6462.2282;15887.0299;6463.5938;15881.4399;6463.3268;15880.8788;6457.5592;15891.6954;6459.5246;15881.7798
2054800.0;6466.2919;15877.5796;6465.3755;15879.3037;6472.692;15883.3065;6465.2004;15877.893;6464.3161;15884.6476;6465.4706;15879.0744;6465.3932;15878.6342;6459.0977;15890.2912;6461.4166;15879.4019
2054820.0;6468.2924;15875.3574;6467.4221;15876.971;6474.3092;15881.2004;6467.0527;15875.6115;6466.4533;15882.3538;6467.3908;15876.7377;6467.5322;15876.4316;6460.7442;15888.908;6463.3667;15877.0847
2054840.0;6470.332;15873.1544;6469.5319;15874.7095;6475.9865;15879.1543;6468.9541;15873.365;6468.6146;15880.1504;6469.3387;15874.417;6469.7222;15874.2684;6462.5357;15887.4029;6465.363;15874.8125
2054860.0;6472.4122;15870.9743;6471.687;15872.4987;6477.7171;15877.1673;6470.8985;15871.1475;6470.7823;15878.0372;6471.3105;15872.109;6471.9392;15872.1391;6464.4525;15885.7272;6467.3932;15872.5682
2054880.0;6474.5327;15868.8199;6473.8715;15870.3203;6479.4985;15875.2364;6472.879;15868.9494;6472.9476;15876.0033;6473.3091;15869.8199;6474.1624;15870.0382;6466.4492;15883.8989;6469.4437;15870.3387
2054900.0;6476.6891;15866.6872;6476.0722;15868.163;6481.3304;15873.3562;6474.8873;15866.7581;6475.1076;15874.0253;6475.3359;15867.5626;6476.3803;15867.9609;6468.4916;15881.959;6471.5004;15868.1185
2054920.0;6478.8706;15864.5643;6478.2778;15866.0213;6483.2131;15871.521;6476.9151;15864.5645;6477.2609;15872.0746;6477.3842;15865.349;6478.5899;15865.9025;6470.5649;15879.9398;6473.5542;15865.9081
2054940.0;6481.0607;15862.4372;6480.4804;15863.8907;6485.1442;15869.7254;6478.9561;15862.3674;6479.4067;15870.1289;6479.4395;15863.1822;6480.7939;15863.8577;6472.6628;15877.8682;6475.6047;15863.7123
2054960.0;6483.2419;15860.2983;6482.6753;15861.7625;6487.1148;15867.9607;6481.0093;15860.1731;6481.5466;15868.1785;6481.4859;15861.0541;6482.9968;15861.8235;6474.7818;15875.7718;6477.6586;15861.5354
2054980.0;6485.4027;15858.1502;6484.8611;15859.6246;6489.1099;15866.214;6483.0776;15857.9898;6483.6855;15866.2271;6483.5167;15858.9524;6485.2022;15859.7982;6476.9257;15873.6764;6479.7238;15859.3782
2055000.0;6487.5419;15856.0018;6487.038;15857.4671;6491.1127;15864.4719;6485.1636;15855.823;6485.8267;15864.2889;6485.5378;15856.8686;6487.41;15857.7784;6479.1041;15871.5898;6481.8061;15857.2389
2055020.0;6489.6665;15853.8598;6489.2057;15855.2874;6493.1139;15862.7262;6487.2647;15853.6725;6487.9678;15862.3817;6487.5626;15854.7995;6489.6148;15855.7557;6481.3159;15869.5077;6483.908;15855.1163
2055040.0;6491.7852;15851.7264;6491.3623;15853.0903;6495.1137;15860.9767;6489.3734;15851.5353;6490.1021;15860.5161;6489.6001;15852.7423;6491.808;15853.7181;6483.5379;15867.4407;6486.0296;15853.0114
2055060.0;6493.9016;15849.6016;6493.5053;15850.8856;6497.1187;15859.2279;6491.4821;15849.4093;6492.2244;15858.6875;6491.6464;15850.6919;6493.9821;15851.6568;6485.7306;15865.4299;6488.1677;15850.9264
2055080.0;6496.0118;15847.4851;6495.6327;15848.6829;6499.134;15857.486;6493.5874;15847.2943;6494.3338;15856.8784;6493.6857;15848.6408;6496.1341;15849.573;6487.8617;15863.5155;6490.3148;15848.8602
2055100.0;6498.106;15845.3746;6497.742;15846.4874;6501.1597;15855.7544;6495.6891;15845.1897;6496.4321;15855.0685;6495.6982;15846.5805;6498.2644;15847.4762;6489.9221;15861.6869;6492.4576;15846.8078
2055120.0;6500.1696;15843.2593;6499.828;15844.2968;6503.1934;15854.0315;6497.7863;15843.09;6498.5182;15853.2421;6497.6687;15844.5038;6500.3739;15845.3758;6491.9215;15859.8731;6494.5786;15844.7621
2055140.0;6502.1825;15841.1162;6501.8792;15842.1009;6505.2324;15852.3114;6499.8737;15840.9843;6500.5865;15851.3881;6499.5893;15842.4062;6502.4604;15843.2723;6493.8774;15857.9855;6496.661;15842.7151
2055160.0;6504.1206;15838.9153;6503.8754;15839.886;6507.2726;15850.5853;6501.9409;15838.8593;6502.6283;15849.4963;6501.4563;15840.2854;6504.5168;15841.1541;6495.806;15855.9774;6498.6923;15840.6569
2055180.0;6505.9621;15836.6349;6505.7941;15837.6391;6509.3042;15848.8411;6503.9734;15836.7044;6504.6343;15847.5546;6503.2646;15838.1393;6506.5296;15839.0012;6497.714;15853.8668;6500.6656;15838.575
2055200.0;6507.6991;15834.2759;6507.6225;15835.3533;6511.3096;15847.0618;6505.9529;15834.5127;6506.5926;15845.553;6505.0066;15835.9632;6508.4808;15836.7929;6499.5904;15851.7082;6502.5776;15836.4555
2055220.0;6509.343;15831.8629;6509.3699;15833.0314;6513.2691;15845.2283;6507.8575;15832.277;6508.4905;15843.4897;6506.6736;15833.7501;6510.3541;15834.5143;6501.4048;15849.5493;6504.4267;15834.2865
2055240.0;6510.9192;15829.4285;6511.0639;15830.6857;6515.1686;15843.3292;6509.6662;15829.988;6510.318;15841.373;6508.2611;15831.4923;6512.1413;15832.1602;6503.1204;15847.4175;6506.211;15832.0613
2055260.0;6512.4549;15826.9958;6512.7347;15828.3331;6517.0037;15841.3675;6511.3692;15827.6389;6512.0735;15839.2159;6509.771;15829.1846;6513.8451;15829.7354;6504.7157;15845.3228;6507.9281;15829.7771
2055280.0;6513.9692;15824.5727;6514.3978;15825.987;6518.7755;15839.3559;6512.9781;15825.2354;6513.7638;15837.0275;6511.213;15826.828;6515.4767;15827.254;6506.1965;15843.2585;6509.5768;15827.4357
2055300.0;6515.4716;15822.1568;6516.0525;15823.6529;6520.4852;15837.3039;6514.5232;15822.7984;6515.4001;15834.8091;6512.6023;15824.4319;6517.0521;15824.7353;6507.5872;15841.2024;6511.1604;15825.0429
