Time(sentisec);X_A(m);Y_A(m);X_M(m);Y_M(m);X_B(m);Y_B(m);X_C(m);Y_C(m);X_D(m);Y_D(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m);X_L(m);Y_L(m)
1910400.0;3010.2211;1911.5646;3007.5733;1910.6325;3011.9962;1914.2073;3009.6412;1914.1279;3010.8584;1911.6745;3010.1472;1906.9886;3012.2838;1912.3109;3009.0388;1915.1358;3009.1956;1908.8754;3009.6766;1915.3869
1910420.0;3012.3096;1910.8437;3009.7546;1910.1127;3013.9333;1914.0038;3011.6657;1913.762;3012.801;1911.2877;3012.0965;1906.4364;3014.2826;1911.8542;3011.014;1915.0214;3011.0761;1908.3265;3011.5016;1915.2368
1910440.0;3014.356;1909.9088;3011.914;1909.4209;3015.8634;1913.5804;3013.6715;1913.1559;3014.7319;1910.6734;3014.0126;1905.6815;3016.2588;1911.1839;3012.9981;1914.6792;3012.9146;1907.5775;3013.3436;1914.8557
1910460.0;3016.3453;1908.7667;3014.0276;1908.5566;3017.7682;1912.9292;3015.6498;1912.3179;3016.631;1909.8355;3015.8814;1904.7203;3018.1977;1910.3014;3014.9729;1914.0957;3014.7037;1906.6437;3015.1874;1914.2283
1910480.0;3018.2601;1907.4268;3016.0772;1907.5217;3019.6347;1912.044;3017.5883;1911.2677;3018.4788;1908.7769;3017.6839;1903.5523;3020.0861;1909.2126;3016.9253;1913.2608;3016.4411;1905.5341;3017.0122;1913.3422
1910500.0;3020.0796;1905.8954;3018.0506;1906.3135;3021.4532;1910.9251;3019.4719;1910.0305;3020.2537;1907.4989;3019.397;1902.1818;3021.9101;1907.9215;3018.8456;1912.1741;3018.1268;1904.256;3018.794;1912.1926
1910520.0;3021.7827;1904.1741;3019.9386;1904.923;3023.2136;1909.5817;3021.2852;1908.6288;3021.9314;1906.007;3020.9999;1900.6164;3023.6552;1906.4271;3020.723;1910.8475;3019.759;1902.8179;3020.5106;1910.7836
1910540.0;3023.3521;1902.2636;3021.7326;1903.3442;3024.9036;1908.0272;3023.0135;1907.0717;3023.4892;1904.3115;3022.4803;1898.8667;3025.3062;1904.7235;3022.5438;1909.2981;3021.3309;1901.2296;3022.1451;1909.1287
1910560.0;3024.7765;1900.1713;3023.4244;1901.5858;3026.5112;1906.2746;3024.6443;1905.3537;3024.9116;1902.4265;3023.8338;1896.9441;3026.8481;1902.8062;3024.2938;1907.5405;3022.8308;1899.4973;3023.6882;1907.2484
1910580.0;3026.0517;1897.9147;3025.0071;1899.6727;3028.0272;1904.333;3026.1648;1903.4586;3026.1922;1900.3649;3025.0606;1894.8615;3028.2666;1900.6792;3025.961;1905.582;3024.2458;1897.6238;3025.1384;1905.1681
1910600.0;3027.1803;1895.5199;3026.474;1897.6323;3029.4451;1902.2104;3027.5638;1901.3697;3027.3313;1898.1366;3026.1639;1892.6321;3029.5504;1898.3592;3027.5363;1903.4271;3025.5672;1895.6111;3026.4996;1902.9144
1910620.0;3028.1723;1893.0147;3027.8197;1895.4816;3030.7572;1899.9154;3028.8329;1899.0769;3028.3326;1895.7507;3027.1511;1890.2716;3030.6926;1895.8707;3029.0135;1901.0818;3026.7932;1893.4648;3027.775;1900.5134
1910640.0;3029.0439;1890.4215;3029.0397;1893.2264;3031.9525;1897.4601;3029.9675;1896.5828;3029.2023;1893.2209;3028.0339;1887.7985;3031.6936;1893.2409;3030.3897;1898.5589;3027.9291;1891.1935;3028.9583;1897.9852
1910660.0;3029.8154;1887.7547;3030.1313;1890.8723;3033.0198;1894.8579;3030.9676;1893.9045;3029.9514;1890.5661;3028.8278;1885.2342;3032.5623;1890.496;3031.6656;1895.8759;3028.9836;1888.8081;3030.0307;1895.3427
1910680.0;3030.5083;1885.0235;3031.0918;1888.4338;3033.9534;1892.1248;3031.8384;1891.0711;3030.596;1887.8084;3029.5507;1882.6006;3033.316;1887.662;3032.8445;1893.0543;3029.966;1886.3215;3030.9682;1892.5923
1910700.0;3031.1426;1882.2379;3031.9189;1885.9329;3034.7579;1889.279;3032.5922;1888.117;3031.1548;1884.9682;3030.2208;1879.9189;3033.9773;1884.7637;3033.9302;1890.1169;3030.8847;1883.7498;3031.7534;1889.7394
1910720.0;3031.7343;1879.412;3032.6117;1883.3882;3035.4479;1886.3417;3033.249;1885.0747;3031.6463;1882.0647;3030.8528;1877.2094;3034.5708;1881.8223;3034.927;1887.0873;3031.7461;1881.1102;3032.3835;1886.7944
1910740.0;3032.2919;1876.5616;3033.1717;1880.8106;3036.0442;1883.3338;3033.8331;1881.9706;3032.0864;1879.1185;3031.4547;1874.4909;3035.1179;1878.8535;3035.8416;1883.9867;3032.5548;1878.4186;3032.8706;1883.7772
1910760.0;3032.8137;1873.6999;3033.5984;1878.2053;3036.5693;1880.2738;3034.3663;1878.8283;3032.4878;1876.154;3032.0269;1871.7777;3035.6338;1875.8707;3036.6842;1880.8337;3033.3112;1875.6872;3033.2363;1880.7129
1910780.0;3033.2879;1870.8371;3033.8903;1875.5762;3037.0419;1877.1765;3034.8606;1875.6708;3032.8564;1873.1943;3032.5644;1869.0772;3036.1253;1872.887;3037.4647;1877.6447;3034.0114;1872.9246;3033.5063;1877.6243
1910800.0;3033.6965;1867.9831;3034.0499;1872.9266;3037.4764;1874.0538;3035.3156;1872.5186;3033.1892;1870.2551;3033.0576;1866.3915;3036.5919;1869.9142;3038.1855;1874.4362;3034.6474;1870.1356;3033.7043;1874.5248
1910820.0;3034.0213;1865.1503;3034.0893;1870.2595;3037.8811;1870.9151;3035.7199;1869.3845;3033.473;1867.3406;3033.4927;1863.7235;3037.0283;1866.9575;3038.8367;1871.2226;3035.2108;1867.3226;3033.8468;1871.4173
1910840.0;3034.2526;1862.3509;3034.0272;1867.5816;3038.2586;1867.7667;3036.0586;1866.273;3033.6876;1864.447;3033.8535;1861.0792;3037.4293;1864.0127;3039.3967;1868.0135;3035.6963;1864.4866;3033.9385;1868.3005
1910860.0;3034.3928;1859.5925;3033.881;1864.9036;3038.6037;1864.6122;3036.3204;1863.1853;3033.8128;1861.5687;3034.1272;1858.4661;3037.7916;1861.0704;3039.84;1864.8109;3036.1058;1861.6293;3033.9739;1865.1773
1910880.0;3034.4547;1856.8747;3033.6601;1862.2366;3038.9024;1861.4525;3036.502;1860.1245;3033.8379;1858.7036;3034.3096;1855.8859;3038.1122;1858.1239;3040.1478;1861.6132;3036.4475;1858.7533;3033.943;1862.0575
1910900.0;3034.451;1854.1923;3033.3656;1859.5869;3039.1337;1858.2877;3036.6057;1857.0938;3033.7689;1855.855;3034.4067;1853.3309;3038.3823;1855.1729;3040.3167;1858.4209;3036.733;1855.8651;3033.8396;1858.9552
1910920.0;3034.3853;1851.5396;3032.9921;1856.9585;3039.2737;1855.1204;3036.6346;1854.0922;3033.6262;1853.0304;3034.4274;1850.7866;3038.5834;1852.2237;3040.3595;1855.2404;3036.9694;1852.9755;3033.6647;1855.8838
1910940.0;3034.2493;1848.9126;3032.5321;1854.3562;3039.3021;1851.959;3036.5879;1851.1153;3033.4318;1850.2385;3034.3756;1848.2395;3038.6889;1849.2874;3040.2964;1852.0799;3037.1549;1850.0969;3033.4258;1852.8525
1910960.0;3034.0287;1846.3094;3031.9794;1851.7886;3039.209;1848.8155;3036.4611;1848.1617;3033.1964;1847.4864;3034.2466;1845.6851;3038.6718;1846.3783;3040.144;1848.9429;3037.2779;1847.2365;3033.1321;1849.8662
1910980.0;3033.7085;1843.731;3031.3302;1849.2695;3038.9975;1845.7021;3036.2476;1845.2382;3032.9138;1844.7786;3034.0312;1843.1303;3038.5128;1843.5124;3039.9085;1845.8273;3037.3208;1844.3941;3032.7922;1846.9273
1911000.0;3033.2757;1841.1825;3030.5817;1846.8203;3038.6782;1842.6275;3035.94;1842.3571;3032.5657;1842.1164;3033.7215;1840.5914;3038.205;1840.7024;3039.5862;1842.7301;3037.2636;1841.5673;3032.4107;1844.0376
1911020.0;3032.7168;1838.6735;3029.7322;1844.4642;3038.2558;1839.6002;3035.5305;1839.531;3032.1296;1839.4998;3033.316;1838.087;3037.752;1837.954;3039.1656;1839.6577;3037.0872;1838.7583;3031.9849;1841.2009
1911040.0;3032.0186;1836.2177;3028.783;1842.2115;3037.7209;1836.6318;3035.0114;1836.7679;3031.5866;1836.9291;3032.818;1835.631;3037.1614;1835.2639;3038.6318;1836.6281;3036.7768;1835.9765;3031.4979;1838.4256
1911060.0;3031.1699;1833.8335;3027.7392;1840.0488;3037.0519;1833.7369;3034.3744;1834.0734;3030.9248;1834.4068;3032.2324;1833.2291;3036.4378;1832.6254;3037.9685;1833.667;3036.324;1833.2349;3030.9202;1835.7245
1911080.0;3030.1655;1831.5417;3026.6052;1837.9473;3036.2281;1830.9303;3033.612;1831.4528;3030.1393;1831.9378;3031.5601;1830.8809;3035.5802;1830.0352;3037.1622;1830.7971;3035.7276;1830.546;3030.2172;1833.1117
1911100.0;3029.0062;1829.3621;3025.3813;1835.8833;3035.2383;1828.225;3032.7168;1828.9111;3029.2279;1829.5298;3030.7957;1828.5848;3034.584;1827.4998;3036.2053;1828.0336;3034.9912;1827.919;3029.3623;1830.5973
1911120.0;3027.6948;1827.3099;3024.0645;1833.8542;3034.084;1825.632;3031.6823;1826.4512;3028.1881;1827.1925;3029.9275;1826.3429;3033.4474;1825.0342;3035.0957;1825.3843;3034.12;1825.3581;3028.3426;1828.1841
1911140.0;3026.2319;1825.3968;3022.6549;1831.8775;3032.7726;1823.1603;3030.5038;1824.0746;3027.0177;1824.9374;3028.9424;1824.1626;3032.1725;1822.6548;3033.8327;1822.8548;3033.1182;1822.8617;3027.1577;1825.8695
1911160.0;3024.6169;1823.6343;3021.1577;1829.9793;3031.3114;1820.8144;3029.182;1821.7846;3025.7173;1822.7771;3027.829;1822.0583;3030.7641;1820.3725;3032.4123;1820.4536;3031.9871;1820.4259;3025.8146;1823.6528
1911180.0;3022.8517;1822.036;3019.5826;1828.1839;3029.7053;1818.5963;3027.7221;1819.5898;3024.2897;1820.7263;3026.58;1820.0483;3029.2242;1818.1939;3030.8261;1818.1936;3030.725;1818.0495;3024.3227;1821.54
1911200.0;3020.9454;1820.6152;3017.9399;1826.5127;3027.957;1816.5076;3026.1328;1817.5012;3022.7368;1818.8022;3025.1908;1818.1522;3027.5503;1816.1265;3029.0651;1816.0902;3029.3257;1815.7383;3022.6916;1819.5433
1911220.0;3018.9148;1819.3813;3016.237;1824.9857;3026.0677;1814.5546;3024.4215;1815.5272;3021.0562;1817.0229;3023.658;1816.3863;3025.7368;1814.186;3027.126;1814.1589;3027.7802;1813.5056;3020.932;1817.6759
1911240.0;3016.7844;1818.3351;3014.4763;1823.6229;3024.0384;1812.7487;3022.5923;1813.6717;3019.245;1815.4016;3021.9809;1814.7638;3023.7804;1812.3974;3025.0156;1812.4115;3026.077;1811.3729;3019.0579;1815.9505
1911260.0;3014.5834;1817.4727;3012.6581;1822.4436;3021.8717;1811.1048;3020.6472;1811.9427;3017.3054;1813.9426;3020.1654;1813.294;3021.6839;1810.7899;3022.7496;1810.8563;3024.2052;1809.3686;3017.0862;1814.3802
1911280.0;3012.3427;1816.7891;3010.7852;1821.4645;3019.5743;1809.6379;3018.59;1810.3585;3015.2507;1812.6412;3018.2263;1811.9825;3019.4585;1809.3881;3020.3518;1809.4965;3022.1595;1807.5278;3015.0326;1812.9825
1911300.0;3010.0899;1816.284;3008.8675;1820.6955;3017.1586;1808.3612;3016.4294;1808.9473;3013.1044;1811.4951;3016.1865;1810.8313;3017.1225;1808.2055;3017.8503;1808.3313;3019.9465;1805.8872;3012.9079;1811.7754
1911320.0;3007.8475;1815.9595;3006.9221;1820.1377;3014.6436;1807.2845;3014.1801;1807.7362;3010.893;1810.5161;3014.072;1809.8446;3014.7012;1807.2423;3015.2733;1807.3573;3017.5876;1804.4786;3010.72;1810.7736
1911340.0;3005.6337;1815.8156;3004.9692;1819.7834;3012.0536;1806.4131;3011.8591;1806.7427;3008.6404;1809.7365;3011.9055;1809.035;3012.2234;1806.4927;3012.6452;1806.5735;3015.1156;1803.3203;3008.4774;1809.9868
1911360.0;3003.4657;1815.8459;3003.0271;1819.6242;3009.4165;1805.7468;3009.4835;1805.9721;3006.3693;1809.1991;3009.7034;1808.4263;3009.7171;1805.9532;3009.9856;1805.9826;3012.5627;1802.416;3006.1923;1809.426
1911380.0;3001.3594;1816.0402;3001.1108;1819.6596;3006.7606;1805.2838;3007.069;1805.425;3004.1064;1808.9418;3007.4782;1808.0446;3007.2061;1805.6282;3007.3144;1805.5911;3009.9525;1801.7565;3003.8814;1809.1064
1911400.0;2999.3291;1816.3888;2999.231;1819.8964;3004.1111;1805.0244;3004.632;1805.1034;3001.8853;1808.9815;3005.2447;1807.9049;3004.7098;1805.528;3004.6554;1805.4067;3007.2991;1801.327;3001.5658;1809.0425
1911420.0;2997.3867;1816.8861;2997.396;1820.3363;3001.4895;1804.9758;3002.1915;1805.0134;2999.7405;1809.3122;3003.0245;1808.0022;3002.2455;1805.6625;3002.0357;1805.4385;3004.6144;1801.1116;2999.2697;1809.2369
1911440.0;2995.5393;1817.526;2995.6104;1820.9622;2998.9144;1805.1481;2999.7707;1805.1599;2997.6969;1809.9098;3000.8438;1808.3176;2999.8318;1806.0348;2999.481;1805.6933;3001.9144;1801.0987;2997.0177;1809.6767
1911460.0;2993.7858;1818.2964;2993.8736;1821.7357;2996.4034;1805.552;2997.3939;1805.5425;2995.7632;1810.7409;2998.7275;1808.8315;2997.4872;1806.6414;2997.0118;1806.1732;2999.2209;1801.2806;2994.8305;1810.3391
1911480.0;2992.1152;1819.1759;2992.1789;1822.6126;2993.975;1806.1963;2995.0822;1806.1537;2993.9349;1811.7705;2996.6949;1809.5338;2995.2277;1807.4724;2994.6413;1806.8716;2996.5597;1801.6568;2992.7225;1811.2026
1911500.0;2990.5092;1820.1389;2990.5152;1823.5607;2991.648;1807.0898;2992.8515;1806.9826;2992.2005;1812.9651;2994.7571;1810.4225;2993.0652;1808.5134;2992.3768;1807.777;2993.9569;1802.2323;2990.7018;1812.2506
1911520.0;2988.9456;1821.1609;2988.8707;1824.5662;2989.4404;1808.2368;2990.7132;1808.0172;2990.5473;1814.2934;2992.9174;1811.4956;2991.007;1809.7477;2990.2209;1808.8766;2991.4368;1803.0186;2988.771;1813.468
1911540.0;2987.4006;1822.2226;2987.2374;1825.6283;2987.3652;1809.6279;2988.676;1809.2434;2988.9618;1815.7241;2991.1741;1812.7415;2989.0564;1811.1586;2988.174;1810.1589;2989.0199;1804.0285;2986.9285;1814.835
1911560.0;2985.8514;1823.3096;2985.613;1826.7493;2985.4264;1811.2335;2986.7465;1810.642;2987.4267;1817.2254;2989.5237;1814.1359;2987.2131;1812.7295;2986.2351;1811.6086;2986.7234;1805.2695;2985.1688;1816.3273
1911580.0;2984.2824;1824.4118;2984.0013;1827.9309;2983.6163;1813.0085;2984.9278;1812.1894;2985.9216;1818.7688;2987.9616;1815.6445;2985.474;1814.4407;2984.4006;1813.2036;2984.5604;1806.7354;2983.4828;1817.9176
1911600.0;2982.6894;1825.5241;2982.4119;1829.1774;2981.9159;1814.9059;2983.2151;1813.8591;2984.4251;1820.3321;2986.4796;1817.2308;2983.8319;1816.2636;2982.6614;1814.9154;2982.5385;1808.4035;2981.8594;1819.5783
1911620.0;2981.0808;1826.6505;2980.8594;1830.4975;2980.2987;1816.8868;2981.5941;1815.6257;2982.92;1821.9029;2985.0632;1818.8626;2982.2724;1818.1615;2981.0018;1816.7152;2980.657;1810.2343;2980.2872;1821.2819
1911640.0;2979.4729;1827.8083;2979.3638;1831.9036;2978.7359;1818.9218;2980.041;1817.4643;2981.3949;1823.4761;2983.6938;1820.5162;2980.7713;1820.0947;2979.4002;1818.5796;2978.9048;1812.1773;2978.756;1823.0047
1911660.0;2977.8913;1829.031;2977.9498;1833.4061;2977.2018;1820.9885;2978.5278;1819.3532;2979.8464;1825.0509;2982.3534;1822.1755;2979.2985;1822.0311;2977.8335;1820.4929;2977.2599;1814.1803;2977.2578;1824.7304
1911680.0;2976.3748;1830.3653;2976.645;1835.009;2975.6754;1823.0702;2977.0289;1821.2741;2978.2779;1826.6285;2981.03;1823.8345;2977.8275;1823.953;2976.2812;1822.4432;2975.692;1816.2003;2975.7875;1826.4547
1911700.0;2974.9743;1831.8587;2975.4764;1836.7093;2974.1423;1825.1587;2975.527;1823.2162;2976.7016;1828.2129;2979.7197;1825.4993;2976.3471;1825.8604;2974.7301;1824.4205;2974.1694;1818.2105;2974.3437;1828.1829
1911720.0;2973.7347;1833.5376;2974.4663;1838.4992;2972.5951;1827.2538;2974.0159;1825.178;2975.1372;1829.8137;2978.4283;1827.1934;2974.8653;1827.7679;2973.176;1826.4178;2972.6668;1820.2027;2972.932;1829.9267
1911740.0;2972.6739;1835.3914;2973.6306;1840.367;2971.0381;1829.3616;2972.5023;1827.1664;2973.6129;1831.4511;2977.171;1828.9555;2973.4057;1829.7;2971.6245;1828.4384;2971.1704;1822.1827;2971.5656;1831.7004
1911760.0;2971.7775;1837.3771;2972.9785;1842.2968;2969.4893;1831.4901;2971.0037;1829.191;2972.1628;1833.1574;2975.972;1830.8272;2971.9972;1831.6816;2970.0913;1830.4981;2969.6794;1824.1653;2970.264;1833.5218
1911780.0;2971.0203;1839.4423;2972.5132;1844.2667;2967.9819;1833.6507;2969.5455;1831.2603;2970.8251;1834.971;2974.8588;1832.8343;2970.6671;1833.7294;2968.6045;1832.6213;2968.2045;1826.1699;2969.0488;1835.41
1911800.0;2970.3908;1841.5462;2972.2296;1846.2479;2966.5626;1835.861;2968.1543;1833.38;2969.6342;1836.9214;2973.8573;1834.9726;2969.4373;1835.8479;2967.2048;1834.8334;2966.7663;1828.2157;2967.9405;1837.3808
1911820.0;2969.8959;1843.6635;2972.1142;1848.2065;2965.288;1838.1435;2966.8551;1835.5565;2968.6165;1839.0144;2972.987;1837.2102;2968.3254;1838.0329;2965.9407;1837.1523;2965.3913;1830.3175;2966.9564;1839.4396
1911840.0;2969.546;1845.7763;2972.148;1850.1091;2964.2136;1840.5135;2965.6699;1837.7978;2967.7898;1841.2259;2972.2627;1839.5042;2967.348;1840.2787;2964.856;1839.5793;2964.1077;1832.4824;2966.1128;1841.5797
1911860.0;2969.34;1847.8727;2972.3144;1851.93;2963.3782;1842.9673;2964.6246;1840.1074;2967.1711;1843.5114;2971.6958;1841.8198;2966.5235;1842.5809;2963.9794;1842.0941;2962.9403;1834.7093;2965.4248;1843.7854
1911880.0;2969.2614;1849.9482;2972.6031;1853.6557;2962.794;1845.4813;2963.751;1842.4775;2966.7806;1845.8218;2971.2941;1844.1364;2965.8732;1844.9334;2963.3206;1844.6596;2961.91;1836.9912;2964.9058;1846.0372
1911900.0;2969.2856;1852.0064;2973.0088;1855.2849;2962.4504;1848.025;2963.0851;1844.8874;2966.6369;1848.1153;2971.0572;1846.4438;2965.4172;1847.3214;2962.879;1847.2373;2961.0348;1839.318;2964.5651;1848.3148
1911920.0;2969.3874;1854.0531;2973.5235;1856.8239;2962.3272;1850.5747;2962.6583;1847.3093;2966.7453;1850.3632;2970.9752;1848.7353;2965.1684;1849.7194;2962.6516;1849.8004;2960.3302;1841.6789;2964.4071;1850.5989
1911940.0;2969.5494;1856.0905;2974.1352;1858.2825;2962.4051;1853.1143;2962.4886;1849.716;2967.0917;1852.5497;2971.0291;1851.0029;2965.1286;1852.0966;2962.636;1852.3329;2959.8084;1844.0634;2964.4309;1852.8728
1911960.0;2969.7662;1858.1153;2974.8283;1859.6712;2962.6679;1855.6271;2962.5768;1852.0857;2967.6438;1854.6689;2971.1976;1853.238;2965.2883;1854.4256;2962.8265;1854.8212;2959.4782;1846.4618;2964.631;1855.1235
1911980.0;2970.0471;1860.1174;2975.5875;1860.9975;2963.1005;1858.0923;2962.9065;1854.4032;2968.3596;1856.7218;2971.4636;1855.4328;2965.6318;1856.689;2963.2121;1857.2514;2959.3433;1848.8661;2964.9972;1857.3397
1912000.0;2970.4145;1862.0784;2976.3997;1862.2641;2963.6849;1860.4897;2963.4454;1856.6597;2969.1949;1858.7135;2971.8185;1857.5804;2966.1381;1858.8815;2963.7746;1859.6127;2959.3998;1851.27;2965.5145;1859.5098
1912020.0;2970.8983;1863.9738;2977.2559;1863.4662;2964.4013;1862.808;2964.1475;1858.8524;2970.1098;1860.6525;2972.2626;1859.6744;2966.7816;1861.0091;2964.4896;1861.901;2959.633;1853.667;2966.1626;1861.623
1912040.0;2971.522;1865.7812;2978.1511;1864.5936;2965.2277;1865.0478;2964.9573;1860.9833;2971.0714;1862.5509;2972.803;1861.7061;2967.5312;1863.0844;2965.3274;1864.1167;2960.0166;1856.0479;2966.9162;1863.6754
1912060.0;2972.2922;1867.4888;2979.0867;1865.6338;2966.1428;1867.2157;2965.8217;1863.0586;2972.0567;1864.4206;2973.4485;1863.6638;2968.3568;1865.1187;2966.2583;1866.2608;2960.518;1858.4;2967.7468;1865.6724
1912080.0;2973.1972;1869.0995;2980.0708;1866.5789;2967.1275;1869.317;2966.7004;1865.0873;2973.0505;1866.27;2974.2067;1865.5347;2969.2337;1867.116;2967.2585;1868.334;2961.1074;1860.7102;2968.6291;1867.6243
1912100.0;2974.2213;1870.6223;2981.1195;1867.4309;2968.168;1871.351;2967.5727;1867.0801;2974.0467;1868.1006;2975.0811;1867.3096;2970.1488;1869.0719;2968.3151;1870.3384;2961.7634;1862.9701;2969.5478;1869.5395
1912120.0;2975.3576;1872.0599;2982.2523;1868.2026;2969.2578;1873.3109;2968.4332;1869.0481;2975.0484;1869.9087;2976.0714;1868.9849;2971.0996;1870.9754;2969.4237;1872.2797;2962.4747;1865.1793;2970.5034;1871.4199
1912140.0;2976.6102;1873.4008;2983.4852;1868.9111;2970.3976;1875.1888;2969.2831;1870.9995;2976.071;1871.6851;2977.1755;1870.5606;2972.0947;1872.8129;2970.5849;1874.1654;2963.2368;1867.3441;2971.5087;1873.2605
1912160.0;2977.9855;1874.6219;2984.8248;1869.5687;2971.5909;1876.9834;2970.1218;1872.9364;2977.1407;1873.4129;2978.3924;1872.0314;2973.1485;1874.574;2971.7979;1876.0026;2964.052;1869.4707;2972.5811;1875.0479
1912180.0;2979.4856;1875.6937;2986.2686;1870.1758;2972.8377;1878.7051;2970.949;1874.8529;2978.288;1875.0636;2979.7235;1873.3813;2974.275;1876.2536;2973.0609;1877.7925;2964.9287;1871.5598;2973.7336;1876.7612
1912200.0;2981.1059;1876.5876;2987.8093;1870.7204;2974.1303;1880.373;2971.769;1876.7365;2979.5364;1876.6005;2981.1715;1874.5841;2975.4828;1877.8502;2974.3728;1879.5267;2965.8825;1873.6033;2974.9741;1878.378
1912220.0;2982.8368;1877.275;2989.4377;1871.1815;2975.457;1881.9998;2972.598;1878.568;2980.8939;1877.9868;2982.7367;1875.6097;2976.776;1879.3556;2975.7393;1881.1827;2966.9338;1875.5843;2976.3058;1879.8816
1912240.0;2984.6629;1877.7288;2991.1451;1871.5357;2976.8089;1883.5791;2973.4659;1880.323;2982.3532;1879.196;2984.4136;1876.4339;2978.1581;1880.7498;2977.1726;1882.7295;2968.1033;1877.4783;2977.7282;1881.2634
1912260.0;2986.5626;1877.9269;2992.923;1871.7619;2978.1901;1885.0747;2974.4116;1881.9722;2983.8998;1880.2092;2986.1864;1877.0448;2979.6337;1882.0028;2978.6864;1884.1368;2969.4054;1879.2569;2979.2359;1882.5189
1912280.0;2988.5102;1877.8582;2994.7631;1871.8473;2979.6211;1886.42;2975.4743;1883.4846;2985.5195;1881.0084;2988.0283;1877.4428;2981.2056;1883.0826;2980.2883;1885.3844;2970.8429;1880.8921;2980.82;1883.64
1912300.0;2990.4804;1877.5267;2996.6564;1871.7886;2981.1343;1887.5269;2976.6814;1884.8308;2987.1986;1881.5686;2989.9046;1877.6342;2982.8711;1883.9605;2981.9787;1886.4594;2972.4067;1882.3616;2982.4703;1884.6128
1912320.0;2992.4526;1876.9496;2998.592;1871.5907;2982.7591;1888.3113;2978.0426;1885.9876;2988.9183;1881.8614;2991.7808;1877.6261;2984.6191;1884.6142;2983.7522;1887.3495;2974.0795;1883.6472;2984.1771;1885.4186
1912340.0;2994.4128;1876.1485;3000.5571;1871.2582;2984.5069;1888.7233;2979.5508;1886.9386;2990.6517;1881.8635;2993.6312;1877.4252;2986.4318;1885.0283;2985.6013;1888.0379;2975.8431;1884.7313;2985.9309;1886.0379
1912360.0;2996.3509;1875.1427;3002.5367;1870.7894;2986.3652;1888.7669;2981.1891;1887.6714;2992.3642;1881.5636;2995.4434;1877.0403;2988.2864;1885.1949;2987.5155;1888.5068;2977.6826;1885.5928;2987.7221;1886.4496
1912380.0;2998.2568;1873.9452;3004.5144;1870.1737;2988.3059;1888.4879;2982.9378;1888.1724;2994.0193;1880.9606;2997.2138;1876.4791;2990.157;1885.111;2989.4788;1888.7423;2979.5863;1886.2111;2989.5401;1886.6325
1912400.0;3000.1192;1872.5652;3006.4718;1869.3952;2990.2977;1887.9447;2984.7765;1888.4277;2995.5848;1880.0607;2998.9408;1875.741;2992.0176;1884.7764;2991.4699;1888.7381;2981.5435;1886.5713;2991.3721;1886.566
1912420.0;3001.9276;1871.0101;3008.3885;1868.4366;2992.3137;1887.1819;2986.683;1888.4281;2997.0392;1878.8761;3000.6183;1874.8168;2993.8455;1884.1936;2993.467;1888.4937;2983.5423;1886.6687;2993.2035;1886.2349
1912440.0;3003.674;1869.288;3010.2431;1867.2849;2994.3318;1886.2247;2988.6324;1888.1754;2998.3743;1877.4279;3002.2367;1873.6956;2995.6235;1883.3705;2995.4528;1888.0121;2985.5696;1886.5048;2995.0187;1885.6308
1912460.0;3005.3508;1867.4065;3012.015;1865.9348;2996.333;1885.0848;2990.5991;1887.6811;2999.5951;1875.7444;3003.7856;1872.3765;2997.3392;1882.3192;2997.4155;1887.2962;2987.6108;1886.0837;2996.8014;1884.7533
1912480.0;3006.951;1865.3755;3013.6876;1864.3907;2998.2988;1883.7685;2992.5594;1886.9607;3000.7166;1873.8606;3005.2572;1870.8715;2998.9817;1881.0548;2999.343;1886.3492;2989.6498;1885.4105;2998.5344;1883.6095
1912500.0;3008.4693;1863.2079;3015.2499;1862.6642;3000.2104;1882.2762;2994.4936;1886.0255;3001.7601;1871.8134;3006.6455;1869.1968;3000.5392;1879.5922;3001.2179;1885.1753;2991.6683;1884.4949;3000.1988;1882.2163
1912520.0;3009.9058;1860.9194;3016.6977;1860.7701;3002.0494;1880.6069;2996.3859;1884.8813;3002.7491;1869.6391;3007.947;1867.3647;3002.0015;1877.9476;3003.0178;1883.7836;2993.6455;1883.3517;3001.7766;1880.6012
1912540.0;3011.2641;1858.5252;3018.0329;1858.7224;3003.8007;1878.7639;2998.2234;1883.5312;3003.706;1867.3684;3009.1629;1865.3833;3003.3652;1876.139;3004.7222;1882.1879;2995.5587;1882.0;3003.2568;1878.7999
1912560.0;3012.5475;1856.0393;3019.2619;1856.5345;3005.4557;1876.7621;2999.9942;1881.9807;3004.6521;1865.0271;3010.3024;1863.2637;3004.6376;1874.1863;3006.3184;1880.407;2997.3875;1880.4593;3004.6402;1876.8469
1912580.0;3013.7552;1853.4765;3020.3915;1854.2192;3007.0108;1874.6237;3001.6856;1880.2401;3005.6099;1862.6386;3011.3808;1861.0228;3005.8341;1872.1076;3007.8015;1878.4594;2999.1191;1878.7478;3005.9393;1874.7669
1912600.0;3014.8823;1850.8554;3021.4249;1851.7901;3008.4649;1872.3702;3003.2846;1878.3267;3006.6042;1860.2282;3012.4152;1858.6802;3006.9719;1869.9189;3009.1704;1876.36;3000.752;1876.8797;3007.1715;1872.5697
