Time(sentisec);X_A(m);Y_A(m);X_B(m);Y_B(m);X_C(m);Y_C(m);X_D(m);Y_D(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m);X_L(m);Y_L(m)
2077400.0;5702.4126;14232.5491;5697.1462;14231.5508;5701.9021;14233.244;5697.1767;14233.0931;8565.2943;16803.8247;5695.0942;14232.007;5697.3575;14231.6044;5694.639;14233.6129;5714.4313;14303.1776
2077420.0;5701.4515;14229.443;5696.1515;14228.4907;5700.8377;14230.196;5696.1454;14230.0816;8562.641;16804.441;5694.139;14228.9368;5696.3426;14228.4426;5693.7269;14230.5616;5712.8129;14300.7564
2077440.0;5700.477;14226.314;5695.1498;14225.4495;5699.7874;14227.1311;5695.1122;14227.0709;8559.9987;16805.0214;5693.2024;14225.8758;5695.2948;14225.3196;5692.8732;14227.5016;5711.0766;14298.36
2077460.0;5699.4798;14223.1701;5694.122;14222.4252;5698.74;14224.0513;5694.0587;14224.0611;8557.3615;16805.6;5692.2519;14222.8267;5694.1926;14222.2398;5692.0079;14224.4539;5709.2324;14295.9883
2077480.0;5698.4527;14220.0145;5693.0427;14219.4132;5697.6832;14220.9618;5692.9647;14221.0531;8554.7263;16806.2026;5691.2455;14219.7958;5693.0148;14219.2046;5691.0578;14221.4388;5707.2895;14293.6436
2077500.0;5697.3903;14216.8464;5691.8859;14216.4141;5696.6028;14217.8704;5691.8091;14218.0512;8552.0916;16806.8337;5690.142;14216.7932;5691.7441;14216.2127;5689.9665;14218.4709;5705.2541;14291.3333
2077520.0;5696.2894;14213.6629;5690.6343;14213.4355;5695.4786;14214.7848;5690.5731;14215.0613;8549.4569;16807.4805;5688.9136;14213.8291;5690.3723;14213.2594;5688.7057;14215.5562;5703.1309;14289.0675
2077540.0;5695.1473;14210.4623;5689.2824;14210.4857;5694.2811;14211.7094;5689.244;14212.0885;8546.8217;16808.1258;5687.553;14210.9071;5688.9028;14210.3363;5687.2767;14212.6909;5700.9292;14286.8531
2077560.0;5693.9589;14207.2454;5687.8334;14207.5669;5692.9764;14208.645;5687.8194;14209.1355;8544.1848;16808.7556;5686.0741;14208.0194;5687.3496;14207.4311;5685.7028;14209.8628;5698.6704;14284.6911
2077580.0;5692.7155;14204.0141;5686.2959;14204.6743;5691.5397;14205.5923;5686.3093;14206.2024;8541.5439;16809.3602;5684.5049;14205.1472;5685.7325;14204.5311;5684.0227;14207.0541;5696.3883;14282.5781
2077600.0;5691.4095;14200.7718;5684.6823;14201.7996;5689.9709;14202.5536;5684.7354;14203.2849;8538.895;16809.9333;5682.8803;14202.2673;5684.0713;14201.6277;5682.2803;14204.247;5694.1194;14280.5081
2077620.0;5690.0445;14197.5225;5683.0115;14198.9306;5688.2997;14199.5316;5683.1267;14200.3715;8536.234;16810.472;5681.2342;14199.36;5682.3819;14198.7192;5680.5162;14201.4263;5691.89;14278.4717
2077640.0;5688.6393;14194.2689;5681.3102;14196.0513;5686.5742;14196.5257;5681.5121;14197.4437;8533.5572;16810.9786;5679.5976;14196.4119;5680.6764;14195.81;5678.7624;14198.578;5689.7128;14276.4543
2077660.0;5687.2215;14191.0124;5679.6137;14193.1413;5684.8428;14193.5285;5679.9164;14194.481;8530.8618;16811.4576;5677.9967;14193.4148;5678.9656;14192.9036;5677.0417;14195.6848;5687.5921;14274.4385
2077680.0;5685.8163;14187.7551;5677.9597;14190.181;5683.1433;14190.5261;5678.361;14191.4672;8528.1452;16811.9142;5676.4499;14190.3634;5677.263;14189.9972;5675.3716;14192.7228;5685.5318;14272.4091
2077700.0;5684.4396;14184.5027;5676.381;14187.1569;5681.5009;14187.5006;5676.8665;14188.3956;8525.4059;16812.3536;5674.9676;14187.2563;5675.5844;14187.0814;5673.7633;14189.6671;5683.5393;14270.3582
2077720.0;5683.0977;14181.2641;5674.8999;14184.0635;5679.9331;14184.4344;5675.4524;14185.2708;8522.6455;16812.7839;5673.5533;14184.0982;5673.9463;14184.1477;5672.221;14186.5058;5681.6243;14268.2863
2077740.0;5681.7915;14178.0472;5673.5304;14180.9045;5678.4525;14181.3148;5674.1343;14182.1051;8519.8683;16813.2166;5672.2077;14180.9006;5672.365;14181.1943;5670.7419;14183.2518;5679.7958;14266.1964
2077760.0;5680.5207;14174.8535;5672.2796;14177.6926;5677.0649;14178.1384;5672.9177;14178.9144;8517.0771;16813.6658;5670.9297;14177.6783;5670.8575;14178.2237;5669.3221;14179.9412;5678.0612;14264.0861
2077780.0;5679.2875;14171.6781;5671.1421;14174.4484;5675.7675;14174.9131;5671.7949;14175.7131;8514.2692;16814.1469;5669.7151;14174.4448;5669.4423;14175.2339;5667.9616;14176.616;5676.4271;14261.9451
2077800.0;5678.1008;14168.51;5670.091;14171.1945;5674.5475;14171.6558;5670.7415;14172.5122;8511.4358;16814.6736;5668.5526;14171.2109;5668.1358;14172.215;5666.6638;14173.3043;5674.9003;14259.7593
2077820.0;5676.9791;14165.334;5669.0781;14167.9497;5673.3844;14168.3864;5669.7194;14169.3199;8508.567;16815.2513;5667.4224;14167.9865;5666.9449;14169.1554;5665.4319;14170.012;5673.4857;14257.5177
2077840.0;5675.9464;14162.1318;5668.0482;14164.7252;5672.2544;14165.1216;5668.6879;14166.1422;8505.656;16815.8659;5666.3033;14164.7815;5665.8608;14166.0503;5664.2666;14166.7294;5672.1825;14255.2148
2077860.0;5675.0167;14158.8838;5666.9603;14161.5244;5671.1347;14161.8715;5667.6158;14162.9823;8502.7001;16816.4832;5665.1828;14161.6023;5664.8629;14162.9024;5663.1662;14163.4423;5670.9838;14252.851
2077880.0;5674.1735;14155.5776;5665.8009;14158.345;5670.0085;14158.6412;5666.4912;14159.8405;8499.7;16817.0593;5664.0676;14158.4462;5663.9294;14159.7158;5662.1283;14160.1423;5669.8797;14250.4309
2077900.0;5673.3656;14152.2191;5664.5815;14155.1808;5668.8669;14155.4332;5665.3247;14156.7136;8496.6586;16817.5566;5662.9831;14155.2996;5663.0488;14156.4926;5661.1501;14156.8292;5668.8604;14247.9622
2077920.0;5672.5282;14148.836;5663.3294;14152.0248;5667.711;14152.248;5664.1469;14153.5937;8493.5829;16817.9491;5661.962;14152.1432;5662.2215;14153.2351;5660.2285;14153.5101;5667.9168;14245.4496
2077940.0;5671.6144;14145.4667;5662.0804;14148.871;5666.5498;14149.0844;5662.9999;14150.4687;8490.4852;16818.2196;5661.0305;14148.9601;5661.4521;14149.9494;5659.361;14150.1963;5667.0376;14242.8906
2077960.0;5670.6134;14142.1386;5660.8749;14145.7134;5665.3985;14145.9389;5661.9259;14147.3251;8487.3813;16818.3549;5660.2004;14145.741;5660.7401;14146.6457;5658.5462;14146.8998;5666.2102;14240.277
2077980.0;5669.5457;14138.8541;5659.75;14142.5444;5664.2751;14142.8053;5660.9555;14144.1541;8484.2878;16818.3471;5659.4699;14142.4839;5660.0792;14143.3347;5657.7818;14143.6292;5665.4268;14237.6032
2078000.0;5668.4428;14135.6005;5658.7283;14139.3538;5663.1972;14139.675;5660.1022;14140.9536;8481.2189;16818.1958;5658.8271;14139.1926;5659.4607;14140.0221;5657.0623;14140.3841;5664.6926;14234.876
2078020.0;5667.3288;14132.371;5657.8104;14136.1328;5662.1802;14136.5405;5659.3646;14137.7263;8478.1831;16817.908;5658.2533;14135.8721;5658.8783;14136.7052;5656.3788;14137.1554;5664.0279;14232.1162
2078040.0;5666.2138;14129.1775;5656.9782;14132.88;5661.2373;14133.4003;5658.7319;14134.4769;8475.1832;16817.4941;5657.7258;14132.5266;5658.3283;14133.3773;5655.7243;14133.9302;5663.4621;14229.3498
2078060.0;5665.1003;14126.0422;5656.2055;14129.6033;5660.3776;14130.2601;5658.188;14131.2102;8472.2181;16816.9653;5657.2207;14129.1589;5657.8083;14130.0347;5655.0968;14130.6991;5663.0212;14226.5963
2078080.0;5663.9916;14122.9773;5655.4679;14126.3144;5659.6035;14127.1259;5657.7137;14127.9334;8469.2872;16816.3338;5656.7195;14125.7724;5657.3151;14126.6827;5654.4971;14127.457;5662.7183;14223.8623
2078100.0;5662.8956;14119.9746;5654.7505;14123.0209;5658.9096;14123.9977;5657.288;14124.655;8466.3921;16815.614;5656.213;14122.3748;5656.844;14123.3313;5653.922;14124.1992;5662.5497;14221.1423
2078120.0;5661.8198;14117.0105;5654.0506;14119.7221;5658.2844;14120.8711;5656.8926;14121.3813;8463.5367;16814.8201;5655.7023;14118.9767;5656.3889;14119.9895;5653.3635;14120.9195;5662.499;14218.4243
2078140.0;5660.7671;14114.0572;5653.3753;14116.4136;5657.7149;14117.7446;5656.5152;14118.1128;8460.7236;16813.9618;5655.1933;14115.5882;5655.9443;14116.6602;5652.8145;14117.6123;5662.5422;14215.6976
2078160.0;5659.7386;14111.0884;5652.7362;14113.0924;5657.1914;14114.6223;5656.1509;14114.8441;8457.954;16813.0432;5654.6907;14112.2134;5655.5065;14113.3397;5652.277;14114.2791;5662.6549;14212.9577
2078180.0;5658.7375;14108.0812;5652.1437;14109.7584;5656.7096;14111.5103;5655.7999;14111.5694;8455.2268;16812.0664;5654.1973;14108.8489;5655.076;14110.0175;5651.7639;14110.9295;5662.8168;14210.2082
2078200.0;5657.7697;14105.0216;5651.6037;14106.4131;5656.2704;14108.4097;5655.4637;14108.2872;8452.539;16811.0354;5653.7204;14105.4867;5654.658;14106.6806;5651.2898;14107.5759;5663.0153;14207.4587
2078220.0;5656.8414;14101.9121;5651.1168;14103.0598;5655.8777;14105.3126;5655.1432;14104.9999;8449.8866;16809.9572;5653.2752;14102.1202;5654.2621;14103.3207;5650.8597;14104.2257;5663.2433;14204.7188
2078240.0;5655.9569;14098.7707;5650.6786;14099.7036;5655.5349;14102.2039;5654.8395;14101.7088;8447.2667;16808.8381;5652.8808;14098.7489;5653.8997;14099.9401;5650.4655;14100.8792;5663.496;14201.9925
2078260.0;5655.1195;14095.6199;5650.2808;14096.3488;5655.2408;14099.0677;5654.5551;14098.4117;8444.6782;16807.6795;5652.5512;14095.3784;5653.5792;14096.5508;5650.0918;14097.5312;5663.7683;14199.2766
2078280.0;5654.3325;14092.4715;5649.9147;14092.9952;5654.9893;14095.8948;5654.2927;14095.1052;8442.1198;16806.4799;5652.29;14092.0154;5653.3047;14093.1666;5649.7264;14094.1742;5664.057;14196.5629
2078300.0;5653.6006;14089.3212;5649.5752;14089.6404;5654.7701;14092.6847;5654.0541;14091.7892;8439.5881;16805.2425;5652.0928;14088.6627;5653.08;14089.7961;5649.3673;14090.8024;5664.3602;14193.845
2078320.0;5652.9308;14086.1549;5649.2628;14086.2841;5654.5748;14089.4436;5653.8397;14088.4691;8437.0778;16803.9814;5651.9538;14085.319;5652.911;14086.4403;5649.0244;14087.4149;5664.6748;14191.1222
2078340.0;5652.33;14082.9633;5648.9866;14082.9298;5654.401;14086.1793;5653.6507;14085.155;8434.5827;16802.7203;5651.8712;14081.9812;5652.8058;14083.0956;5648.7191;14084.0171;5664.9922;14188.4003
2078360.0;5651.802;14079.7504;5648.7657;14079.5811;5654.2541;14082.9004;5653.4933;14081.8586;8432.0965;16801.4817;5651.8474;14078.6483;5652.7705;14079.7576;5648.4807;14080.6195;5665.2998;14185.6859
2078380.0;5651.3441;14076.5317;5648.6251;14076.2385;5654.1437;14079.6146;5653.38;14078.588;8429.6133;16800.276;5651.8864;14075.3222;5652.8083;14076.4247;5648.3365;14077.233;5665.5841;14182.9818
2078400.0;5650.9557;14073.3198;5648.5858;14072.9002;5654.0784;14076.3273;5653.3276;14075.3427;8427.1312;16799.0962;5651.9909;14072.0075;5652.9182;14073.0985;5648.3007;14073.8648;5665.8347;14180.2864
2078420.0;5650.6465;14070.1133;5648.653;14069.5637;5654.0641;14073.0407;5653.3513;14072.113;8424.6559;16797.9199;5652.1589;14068.7091;5653.0957;14069.784;5648.3705;14070.5178;5666.0451;14177.5962
2078440.0;5650.4502;14066.8951;5648.8144;14066.2281;5654.1081;14069.7581;5653.4592;14068.8849;8422.2005;16796.7169;5652.3823;14065.4292;5653.332;14066.4867;5648.532;14067.1921;5666.2139;14174.9083
2078460.0;5650.4332;14063.6407;5649.0494;14062.893;5654.2207;14066.4867;5653.6502;14065.6473;8419.7817;16795.4613;5652.6468;14062.1657;5653.6169;14063.2103;5648.7705;14063.8875;5666.3449;14172.2212
2078480.0;5650.6803;14060.3335;5649.3406;14059.5594;5654.4115;14063.2361;5653.917;14062.3948;8417.4116;16794.1434;5652.936;14058.9134;5653.9405;14059.9563;5649.0748;14060.6039;5666.4461;14169.5345
2078500.0;5651.2471;14056.9797;5649.6784;14056.23;5654.6825;14060.0129;5654.2493;14059.1275;8415.0919;16792.7713;5653.2349;14055.667;5654.2938;14056.725;5649.4361;14057.3412;5666.5271;14166.8486
2078520.0;5652.1026;14053.6138;5650.0573;14052.9103;5655.0253;14056.817;5654.6366;14055.8509;8412.8141;16791.3618;5653.5319;14052.4232;5654.6667;14053.5167;5649.8478;14054.099;5666.5953;14164.1652
2078540.0;5653.1198;14050.2901;5650.4724;14049.6076;5655.4256;14053.6418;5655.0674;14052.5735;8410.5645;16789.9283;5653.8198;14049.1802;5655.0471;14050.3318;5650.3031;14050.8747;5666.6542;14161.4879
2078560.0;5654.1362;14047.0572;5650.9174;14046.3281;5655.8706;14050.4778;5655.5297;14049.3032;8408.3323;16788.4775;5654.0956;14045.9374;5655.4233;14047.1692;5650.7937;14047.664;5666.7031;14158.8217
2078580.0;5655.0343;14043.932;5651.384;14043.0725;5656.3522;14047.3154;5656.0117;14046.0431;8406.1136;16787.0132;5654.3598;14042.6946;5655.788;14044.0268;5651.3083;14044.4633;5666.7381;14156.1719
2078600.0;5655.7754;14040.8901;5651.8607;14039.8355;5656.8642;14044.1468;5656.5019;14042.792;8403.9099;16785.5395;5654.6149;14039.452;5656.1384;14040.9007;5651.8357;14041.2723;5666.7532;14153.5404
2078620.0;5656.3755;14037.8792;5652.3315;14036.6076;5657.3989;14040.9679;5656.9877;14039.5469;8401.7219;16784.0614;5654.8625;14036.2103;5656.4732;14037.7843;5652.3674;14038.0928;5666.7394;14150.9244
2078640.0;5656.8648;14034.8449;5652.776;14033.3783;5657.9453;14037.7794;5657.4514;14036.3064;8399.5466;16782.5837;5655.1024;14032.9708;5656.789;14034.6688;5652.8991;14034.925;5666.6822;14148.3173
2078660.0;5657.2656;14031.7519;5653.1729;14030.1396;5658.4901;14034.5849;5657.8655;14033.072;8397.379;16781.112;5655.3348;14029.7365;5657.0826;14031.5462;5653.4272;14031.7665;5666.5635;14145.7111
2078680.0;5657.5958;14028.5903;5653.5072;14026.8906;5659.0177;14031.3862;5658.1964;14029.8464;8395.2153;16779.6537;5655.5621;14026.5111;5657.353;14028.4133;5653.9465;14028.6141;5666.3666;14143.0986
2078700.0;5657.8738;14025.3702;5653.7793;14023.6398;5659.5111;14028.1808;5658.4178;14026.6311;8393.0552;16778.2168;5655.7894;14023.2969;5657.6018;14025.2714;5654.4497;14025.4662;5666.0831;14140.4766
2078720.0;5658.1177;14022.1114;5654.0062;14020.4007;5659.9535;14024.9632;5658.5295;14023.4232;8390.8988;16776.8072;5656.0216;14020.0923;5657.8309;14022.1236;5654.9294;14022.3244;5665.7145;14137.8475
2078740.0;5658.3407;14018.8329;5654.2122;14017.1832;5660.3324;14021.7293;5658.5609;14020.2152;8388.7433;16775.4242;5656.2601;14016.8928;5658.0409;14018.971;5655.3799;14019.1913;5665.2698;14135.2185
2078760.0;5658.5486;14015.5472;5654.4159;14013.9858;5660.6433;14018.4778;5658.5557;14016.9997;8386.5826;16774.06;5656.5027;14013.6948;5658.2312;14015.8116;5655.7964;14016.0677;5664.7608;14132.5967
2078780.0;5658.7427;14012.259;5654.6238;14010.7969;5660.8902;14015.2108;5658.5511;14013.7732;8384.4123;16772.7025;5656.7443;14010.4968;5658.4;14012.6412;5656.1737;14012.9486;5664.1992;14129.9852
2078800.0;5658.9224;14008.9696;5654.8322;14007.6028;5661.0841;14011.9342;5658.569;14010.5358;8382.2351;16771.343;5656.9776;14007.2973;5658.5461;14009.4558;5656.5068;14009.8232;5663.5932;14127.3825
2078820.0;5659.0871;14005.6801;5655.0333;14004.3952;5661.2379;14008.6568;5658.6192;14007.2888;8380.0606;16769.9808;5657.1948;14004.0926;5658.6712;14006.255;5656.7905;14006.6783;5662.9471;14124.7849
2078840.0;5659.2356;14002.3913;5655.2187;14001.1738;5661.3615;14005.3864;5658.7038;14004.0331;8377.8994;16768.624;5657.3867;14000.8784;5658.7802;14003.0444;5657.0194;14003.5057;5662.2621;14122.1895
2078860.0;5659.3675;13999.1025;5655.3792;13997.9439;5661.4585;14002.1264;5658.818;14000.7715;8375.7544;16767.2852;5657.5438;13997.6531;5658.8769;13999.8334;5657.189;14000.3057;5661.5393;14119.594
2078880.0;5659.4804;13995.8131;5655.5037;13994.7131;5661.5265;13998.8749;5658.9494;13997.5113;8373.6183;16765.9763;5657.6561;13994.4186;5658.9608;13996.6309;5657.2985;13997.0879;5660.7837;14116.996
2078900.0;5659.5696;13992.5236;5655.5796;13991.4883;5661.5591;13995.6278;5659.0807;13994.2622;8371.4779;16764.7052;5657.7156;13991.1781;5659.027;13993.4403;5657.3559;13993.8647;5660.006;14114.3912
2078920.0;5659.6275;13989.235;5655.5937;13988.2731;5661.5487;13992.3804;5659.1951;13991.0298;8369.3221;16763.4749;5657.7186;13987.933;5659.0694;13990.2573;5657.376;13990.6441;5659.2209;14111.7725
2078940.0;5659.647;13985.9473;5655.5346;13985.0651;5661.4905;13989.1279;5659.2803;13987.8121;8367.1461;16762.2833;5657.6676;13984.6819;5659.0835;13987.0716;5657.373;13987.426;5658.4433;14109.1307
2078960.0;5659.6245;13982.6609;5655.395;13981.8586;5661.3869;13985.8646;5659.3307;13984.6023;8364.9509;16761.1238;5657.5681;13981.4219;5659.0669;13983.871;5657.3531;13984.2047;5657.6858;14106.4568
2078980.0;5659.5607;13979.379;5655.1747;13978.6501;5661.2484;13982.5857;5659.344;13981.3924;8362.7401;16759.9875;5657.4239;13978.1515;5659.0171;13980.6461;5657.3124;13980.9756;5656.958;14103.7451
2079000.0;5659.46;13976.1043;5654.8834;13975.4419;5661.0896;13979.2909;5659.3153;13978.1743;8360.5174;16758.8654;5657.2341;13974.8737;5658.9301;13977.3949;5657.2415;13977.737;5656.2672;14100.9945
2079020.0;5659.3291;13972.8356;5654.54;13972.2381;5660.9209;13975.9857;5659.232;13974.9399;8358.2844;16757.7509;5656.9932;13971.595;5658.7994;13974.1232;5657.1308;13974.4878;5655.6188;14098.2097
2079040.0;5659.176;13969.5668;5654.1693;13969.0378;5660.744;13972.6803;5659.0762;13971.6842;8356.0377;16756.6415;5656.6947;13968.3214;5658.6152;13970.8396;5656.9758;13971.2253;5655.0159;14095.3992
2079060.0;5659.0096;13966.2921;5653.7958;13965.8338;5660.5534;13969.3845;5658.835;13968.407;8353.7689;16755.539;5656.3364;13965.0528;5658.3677;13967.5495;5656.78;13967.9456;5654.4595;14092.5715
2079080.0;5658.8377;13963.0102;5653.438;13962.6189;5660.3413;13966.1023;5658.5109;13965.1105;8351.469;16754.4478;5655.9236;13961.7843;5658.0528;13964.2526;5656.5551;13964.6472;5653.9496;14089.7308
2079100.0;5658.6636;13959.7238;5653.1052;13959.3916;5660.1025;13962.8304;5658.1239;13961.7977;8349.1359;16753.372;5655.4696;13958.5107;5657.6769;13960.9459;5656.3156;13961.3329;5653.4853;14086.8781
2079120.0;5658.4831;13956.4361;5652.7977;13956.1555;5659.8332;13959.5609;5657.7023;13958.4744;8346.7777;16752.3125;5654.991;13955.2318;5657.2563;13957.6289;5656.0696;13958.0091;5653.0636;14084.0169
2079140.0;5658.2864;13953.1475;5652.5093;13952.9147;5659.5296;13956.287;5657.2709;13955.1503;8344.4078;16751.264;5654.5038;13951.953;5656.8102;13954.3053;5655.8146;13954.6833;5652.6771;14081.1549
2079160.0;5658.0629;13949.8578;5652.2289;13949.6715;5659.1884;13953.0084;5656.8461;13951.834;8342.037;16750.2179;5654.0206;13948.6793;5656.3552;13950.9817;5655.5404;13951.3645;5652.3142;14078.2985
2079180.0;5657.8069;13946.5674;5651.9429;13946.4254;5658.8088;13949.7306;5656.4377;13948.528;8339.668;16749.1667;5653.5514;13945.4108;5655.9041;13947.6645;5655.2373;13948.0597;5651.9628;14075.4472
2079200.0;5657.5189;13943.275;5651.6398;13943.1741;5658.3938;13946.4602;5656.052;13945.23;8337.2976;16748.1081;5653.1037;13942.142;5655.4674;13944.3568;5654.9044;13944.7703;5651.6148;14072.5951
2079220.0;5657.2053;13939.9767;5651.3136;13939.9143;5657.9492;13943.2002;5655.693;13941.9372;8334.9222;16747.0444;5652.6821;13938.8674;5655.0524;13941.0562;5654.552;13941.4889;5651.2673;14069.737
2079240.0;5656.8735;13936.6682;5650.9651;13936.6449;5657.4828;13939.9489;5655.3613;13938.6472;8332.539;16745.9769;5652.288;13935.5854;5654.6629;13937.7555;5654.1983;13938.2027;5650.9192;14066.8723
2079260.0;5656.5273;13933.3498;5650.5981;13933.3706;5657.0048;13936.7028;5655.0536;13935.3572;8330.1453;16744.9035;5651.9189;13932.2991;5654.2995;13934.4478;5653.8611;13934.9009;5650.5684;14064.0032
2079280.0;5656.1578;13930.0328;5650.2141;13930.1015;5656.5267;13933.459;5654.7609;13932.0644;8327.7365;16743.8206;5651.5681;13929.0115;5653.9604;13931.1306;5653.5491;13931.5796;5650.2132;14061.132
2079300.0;5655.736;13926.7442;5649.8104;13926.8486;5656.0598;13930.216;5654.4677;13928.7665;8325.3086;16742.7283;5651.2243;13925.7239;5653.6401;13927.8072;5653.2581;13928.2409;5649.8549;14058.2601
2079320.0;5655.2226;13923.523;5649.3822;13923.6172;5655.6126;13926.9732;5654.1535;13925.4607;8322.861;16741.6333;5650.8724;13922.4382;5653.3275;13924.4846;5652.9734;13924.8911;5649.4981;14055.3879
2079340.0;5654.5998;13920.3998;5648.9268;13920.4042;5655.1904;13923.7304;5653.7995;13922.1453;8320.3966;16740.5499;5650.4961;13919.1593;5653.007;13921.1714;5652.6744;13921.5393;5649.1484;14052.5157
2079360.0;5653.9031;13917.3704;5648.445;13917.2024;5654.7925;13920.4876;5653.3957;13918.8244;8317.9167;16739.5011;5650.0803;13915.8948;5652.6623;13917.8752;5652.3391;13918.1957;5648.8077;14049.6437
2079380.0;5653.2123;13914.3875;5647.9389;13914.0069;5654.4116;13917.2448;5652.9434;13915.5086;8315.416;16738.5178;5649.6104;13912.6526;5652.2775;13914.6022;5651.9494;13914.8702;5648.4723;14046.7725
2079400.0;5652.5983;13911.3859;5647.4087;13910.8182;5654.0324;13914.0026;5652.449;13912.2099;8312.8824;16737.6313;5649.0715;13909.4397;5651.8358;13911.3567;5651.4948;13911.5723;5648.1326;14043.9041
2079420.0;5652.0767;13908.3179;5646.8516;13907.6397;5653.633;13910.7629;5651.9158;13908.9335;8310.3035;16736.8581;5648.4494;13906.2602;5651.3215;13908.1425;5650.9736;13908.3096;5647.7745;14041.0424
2079440.0;5651.6116;13905.1706;5646.2627;13904.4732;5653.1905;13907.5302;5651.3385;13905.6772;8307.6733;16736.1873;5647.7371;13903.1136;5650.7249;13904.9619;5650.3914;13905.0849;5647.38;14038.1945
2079460.0;5651.1548;13901.9575;5645.6363;13901.318;5652.6867;13904.314;5650.7042;13902.4373;8304.9953;16735.5835;5646.9392;13899.9954;5650.0483;13901.812;5649.7582;13901.8934;5646.9279;14035.3689
2079480.0;5650.6754;13898.7042;5644.9682;13898.1741;5652.1123;13901.1266;5649.9971;13899.2134;8302.2804;16735.0075;5646.0721;13896.9013;5649.3069;13898.6852;5649.0855;13898.7252;5646.3961;14032.5728
2079500.0;5650.1628;13895.4357;5644.2566;13895.0439;5651.4666;13897.977;5649.2054;13896.0083;8299.5411;16734.4357;5645.1584;13893.8296;5648.5217;13895.5737;5648.3813;13895.5714;5645.7677;14029.8086
2079520.0;5649.6158;13892.1707;5643.5045;13891.9312;5650.755;13894.8627;5648.329;13892.8244;8296.7872;16733.8616;5644.2224;13890.7774;5647.7106;13892.4733;5647.6459;13892.4277;5645.0397;14027.0716
2079540.0;5649.0362;13888.9196;5642.7191;13888.8381;5649.9872;13891.77;5647.383;13889.662;8294.0236;16733.2848;5643.2841;13887.7368;5646.8833;13889.3827;5646.8724;13889.2944;5644.2256;14024.3509
2079560.0;5648.4283;13885.6855;5641.9134;13885.7622;5649.176;13888.6826;5646.3945;13886.5194;8291.2501;16732.7008;5642.3572;13884.6963;5646.0432;13886.298;5646.0523;13886.1718;5643.3497;14021.6329
2079580.0;5647.7987;13882.4669;5641.1055;13882.6958;5648.3373;13885.591;5645.3945;13883.3922;8288.4645;16732.1009;5641.4506;13881.6451;5645.1922;13883.2113;5645.1836;13883.0564;5642.4368;14018.9063
2079600.0;5647.1566;13879.2577;5640.3175;13879.6269;5647.4877;13882.4917;5644.4106;13880.2726;8285.6653;16731.4751;5640.5739;13878.5759;5644.335;13880.1134;5644.2756;13879.9411;5641.5039;14016.1663
2079620.0;5646.5132;13876.0485;5639.5712;13876.5403;5646.641;13879.3828;5643.4642;13877.1485;8282.8544;16730.8131;5639.7414;13875.4841;5643.4793;13876.9991;5643.3474;13876.8183;5640.5591;14013.4168
2079640.0;5645.877;13872.8298;5638.8813;13873.4228;5645.8069;13876.262;5642.5674;13874.0087;8280.038;16730.1049;5638.9669;13872.368;5642.6337;13873.8685;5642.4211;13873.6844;5639.6022;14010.668
2079660.0;5645.2497;13869.5945;5638.2492;13870.2683;5644.992;13873.1285;5641.7213;13870.8483;8277.2293;16729.3487;5638.2525;13869.2286;5641.803;13870.7243;5641.513;13870.5392;5638.6286;14007.9311
2079680.0;5644.6238;13866.3384;5637.6593;13867.0807;5644.2028;13869.9835;5640.9142;13867.6718;8274.4471;16728.5581;5637.5795;13866.0688;5640.9851;13867.5682;5640.6289;13867.3829;5637.6312;14005.2152
2079700.0;5643.9861;13863.0586;5637.0804;13863.8708;5643.4474;13866.8282;5640.1263;13864.4901;8271.7083;16727.7599;5636.9113;13862.8932;5640.1701;13864.3985;5639.7644;13864.2132;5636.6028;14002.5268
2079720.0;5643.3238;13859.7525;5636.4757;13860.6514;5642.7321;13863.6616;5639.3376;13861.3137;8269.0166;16726.9767;5636.2053;13859.7085;5639.3429;13861.2125;5638.9109;13861.0272;5635.5364;13999.8717
2079740.0;5642.6302;13856.4197;5635.8185;13857.4314;5642.0569;13860.4831;5638.535;13858.1475;8266.3594;16726.2116;5635.427;13856.5235;5638.4893;13858.0099;5638.0617;13857.8246;5634.4259;13997.2544
2079760.0;5641.9039;13853.063;5635.1004;13854.2141;5641.4125;13857.2948;5637.711;13854.9928;8263.7195;16725.4491;5634.5586;13853.3457;5637.6;13854.7954;5637.2132;13854.6105;5633.2677;13994.6741
2079780.0;5641.1463;13849.6873;5634.329;13850.9991;5640.7822;13854.1014;5636.8592;13851.8509;8261.0887;16724.6688;5633.5987;13850.1783;5636.6731;13851.576;5636.3627;13851.3929;5632.0639;13992.1213
2079800.0;5640.3588;13846.2988;5633.5159;13847.7838;5640.1467;13850.9066;5635.9696;13848.7273;8258.472;16723.8569;5632.5589;13847.0196;5635.7136;13848.3558;5635.5042;13848.1783;5630.8228;13989.5799
2079820.0;5639.5415;13842.9016;5632.6679;13844.5656;5639.489;13847.7127;5635.0283;13845.6323;8255.8795;16723.0104;5631.4575;13843.8662;5634.7334;13845.1316;5634.6279;13844.9682;5629.5565;13987.0342
2079840.0;5638.6934;13839.4961;5631.7869;13841.3418;5638.796;13844.5228;5634.0204;13842.5767;8253.3171;16722.1347;5630.315;13840.7152;5633.748;13841.8963;5633.7212;13841.7609;5628.2751;13984.4752
